training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
2.442913,-0.13356856,-1.9483874,0.71877456,0.0,-36.556435,-81.33417,4.9802423,-5.633973,188.71066,0.0075972676,-36.270622,-81.24934,0.03461657,3.4131618,-0.1394949,-2.1478443,0.81706375,0.0,-36.35877,-84.16313,0.0057952404,-36.06321,-84.02806,0.052871715,0.010466757154464722,5309.605897426605,350000
4.155633,-0.09536274,-1.9673363,0.7615119,0.0,-32.117714,-80.5222,5.1624913,-4.5668488,217.69324,0.007133633,-31.901222,-80.28044,0.03852005,5.8067503,0.0015799068,-1.9482241,0.91890943,0.0,-35.912914,-79.68022,0.0075999945,-35.63219,-79.31494,0.05319457,0.010463171482086182,5361.921766996384,355000
1.6067257,-0.3578507,-2.0123239,0.7584282,0.0,-37.17923,-80.49947,3.0910597,-2.6263492,140.20784,-0.004320383,-36.886875,-80.190384,0.041515164,1.091449,-0.45914137,-1.8833301,0.7162461,0.0,-31.195114,-82.47801,-0.0004095137,-30.940622,-82.42307,0.03352013,0.010466467905044555,5414.254120349884,360000
4.208247,-0.25331247,-2.0381508,0.9017121,0.0,-34.40529,-80.675285,5.1802,-5.094924,221.1354,-0.011928484,-34.139847,-79.27134,0.043519482,3.3297243,-0.25402254,-1.8683057,1.0052298,0.0,-35.624775,-81.723465,-0.014059395,-35.340538,-81.523254,0.05149886,0.0104712562084198,5466.610413789749,365000
1.6253281,-0.38724676,-1.9657602,0.9558532,0.0,-34.988354,-83.72487,3.657059,-5.149271,183.72687,0.054882184,-34.780876,-83.578064,0.02910574,0.8906156,-0.59694505,-1.9553404,0.90973294,0.0,-34.708908,-78.59059,0.047195897,-34.411003,-78.38241,0.047909897,0.010463516855239868,5518.928009986877,370000
4.4633355,-0.019770484,-1.9727525,0.6982503,0.0,-34.15075,-80.25849,8.44311,-6.932099,300.15353,0.032778054,-33.876278,-80.13762,0.037376486,1.8438048,-0.58781236,-1.9447813,0.71675384,0.0,-34.236526,-80.33016,0.042820975,-33.92769,-80.36181,0.028717382,0.010462381553649902,5571.239928722382,375000
0.31333905,-0.79949266,-1.971075,0.87334734,0.0,-32.859932,-79.183754,6.8584805,-9.1181135,280.3608,0.055106625,-32.534355,-78.93833,0.050262727,1.0043977,-0.5323936,-1.913986,0.8197756,0.0,-37.535835,-78.04526,0.061491325,-37.23208,-77.72663,0.04467208,0.010468500995635985,5623.582448005676,380000
1.8734057,-0.513595,-2.0188365,0.76455104,0.0,-33.74245,-79.91251,7.438787,-4.49652,206.6561,0.010388732,-33.49041,-80.06077,0.04911251,8.874611,0.087045304,-1.8840146,1.2011735,0.0,-37.005783,-79.4865,0.0029346198,-36.748123,-79.18647,0.045619883,0.010467567491531372,5675.920297384262,385000
2.7855816,-0.26212817,-1.8410643,0.6815064,0.0,-34.026802,-83.31683,5.115751,-3.852674,194.40271,0.008824319,-33.745083,-83.36825,0.03409453,1.1451018,-0.56755054,-1.9277128,0.96823883,0.0,-36.189243,-79.25609,0.000970155,-35.929157,-79.31641,0.044172153,0.010461487245559693,5728.227746963501,390000
1.0364311,-0.5949756,-2.116619,0.7516017,0.0,-36.68971,-81.314415,3.0978644,-3.4210486,159.94792,0.042844757,-36.37566,-81.1228,0.042024404,0.78627616,-0.57486653,-1.9650137,0.7878878,0.0,-37.181686,-81.47746,0.042072162,-36.87879,-81.3483,0.034819707,0.010455808448791504,5780.506802558899,395000
2.5674477,-0.38405266,-1.8488677,1.1915951,0.0,-34.975792,-82.626686,6.5086327,-5.7561693,245.40776,0.028263882,-34.71228,-82.51184,0.040695224,1.3486071,-0.6062806,-1.9429169,1.1945169,0.0,-37.099766,-82.432236,0.031355932,-36.72138,-82.25526,0.057313383,0.010465940189361572,5832.836517095566,400000
1.3841801,-0.3100505,-1.840334,0.72895855,0.0,-35.885826,-83.890915,1.6793388,-1.783684,101.63225,0.056954116,-35.60421,-83.649826,0.03507729,2.3019478,-0.2269143,-1.922976,0.6573717,0.0,-33.456474,-78.24099,0.059103563,-33.19458,-78.08422,0.03827347,0.09201937656402588,6292.933412075043,405000
0.66975,-0.70349383,-1.9769739,0.916485,0.0,-37.713326,-80.128265,7.948161,-6.7975826,245.61275,0.024451762,-37.44974,-80.10582,0.046689935,0.26143855,-0.980999,-1.9467793,1.4022208,0.0,-36.396492,-80.70771,0.026222497,-36.12933,-80.16677,0.06434037,0.010463672399520873,6345.2517857551575,410000
1.1444846,-0.45530725,-1.7672653,0.9904196,0.0,-34.995308,-82.43224,4.0949492,-4.061364,155.18016,0.013326809,-34.708683,-82.31536,0.045889348,0.6569749,-0.587865,-1.8536379,0.8939871,0.0,-32.410572,-79.30449,0.02337639,-32.04885,-79.03035,0.04995992,0.010466008615493775,6397.581839323044,415000
1.0223356,-0.68560934,-1.7725375,0.9421338,0.0,-36.939823,-79.93934,6.0618873,-7.1698318,258.57324,0.029790848,-36.64434,-79.8166,0.046887755,2.240363,-0.5604553,-1.890942,0.7239343,0.0,-36.56981,-81.82712,0.018159106,-36.155704,-81.77325,0.04995142,0.010464796495437622,6449.905838012695,420000
2.5153024,-0.20653981,-1.9838293,0.9523775,0.0,-35.173527,-82.843185,4.341936,-4.2662473,208.0781,0.010869652,-34.90924,-82.71384,0.030707952,1.900778,-0.2220437,-1.9940144,0.6299819,0.0,-32.95239,-79.70304,0.0054367185,-32.658737,-79.54676,0.041153513,0.01046646761894226,6502.238191127777,425000
0.48740038,-0.72327805,-1.8399539,1.091732,0.0,-32.523594,-83.02813,7.774511,-9.256095,307.84042,0.016516581,-32.307632,-82.897575,0.032392137,0.68872005,-0.57190454,-1.8580838,1.0669243,0.0,-35.892418,-80.32995,0.017337367,-35.603043,-80.16797,0.042397223,0.010466301584243774,6554.569713592529,430000
3.1399841,-0.23467383,-2.1375127,0.75448227,0.0,-36.500637,-81.367,4.479905,-2.3956494,187.56157,0.060642704,-36.241325,-81.166435,0.035518732,0.7822801,-0.6570742,-1.9640948,0.96223474,0.0,-35.608246,-77.07744,0.08302693,-35.2631,-76.81815,0.038854267,0.010465923166275025,6606.899343729019,435000
2.515057,-0.29399067,-1.9369243,0.9714128,0.0,-37.49542,-81.33318,3.0662246,-1.6067606,155.4385,0.07837488,-37.219234,-81.11531,0.032815207,2.335882,-0.33462685,-2.044083,0.852385,0.0,-36.64511,-83.91539,0.075102285,-36.31478,-83.52816,0.041945614,0.010466948986053467,6659.23410153389,440000
0.28245813,-0.95937455,-1.7611971,1.3173215,0.0,-34.38964,-78.94132,14.35948,-14.219347,406.76886,0.049239427,-34.07583,-78.67806,0.04079304,0.1614418,-1.1823351,-1.9907672,1.8479406,0.0,-35.096603,-80.310715,0.045857936,-34.86093,-80.135895,0.04503662,0.010464725875854492,6711.557742595673,445000
2.060008,-0.3476891,-2.0307484,0.7132925,0.0,-37.82196,-81.59487,1.2312056,-1.9858998,99.16095,0.029567525,-37.510384,-81.53087,0.041738294,2.606135,-0.22643992,-1.950275,1.0153663,0.0,-34.723305,-81.26244,0.018694296,-34.409912,-81.16783,0.03577336,0.010467857933044434,6763.8970448970795,450000
1.3699318,-0.37510213,-1.9172097,0.6763331,0.0,-34.878716,-83.46598,2.581974,-1.8292587,97.869095,-0.009888917,-34.671806,-83.32721,0.035825923,1.2369626,-0.40584427,-2.0825303,0.8856709,0.0,-36.804436,-79.74753,0.0014773905,-36.50567,-79.50791,0.04355436,0.010464434051513672,6816.219229221344,455000
2.2532954,-0.27023208,-1.9870828,0.8655587,0.0,-36.32592,-80.628334,6.490057,-4.2162004,198.85074,0.03153944,-35.98365,-80.52051,0.03538695,4.2294636,-0.08826634,-1.9715993,0.8172298,0.0,-33.995655,-78.26422,0.025029793,-33.750458,-77.913185,0.06069793,0.01046662621498108,6868.552374839783,460000
1.2020354,-0.41280335,-1.9331136,0.59695774,0.0,-34.137463,-83.6796,1.0854341,-1.6192162,74.02149,0.024891496,-33.847523,-83.482864,0.033237405,0.4245224,-0.73024005,-1.8729619,1.1731195,0.0,-34.95382,-77.66735,0.015400901,-34.741543,-77.4739,0.045154992,0.010465030479431153,6920.87753868103,465000
2.5427184,-0.2333999,-1.8531442,0.7602649,0.0,-33.79829,-81.582726,4.7312446,-5.382347,198.33722,0.038293034,-33.49424,-81.23014,0.04096566,1.043288,-0.5317637,-2.00756,0.73685956,0.0,-33.588837,-81.94046,0.040476054,-33.29522,-81.84228,0.03859865,0.010467143297195435,6973.213268280029,470000
2.456599,-0.294732,-1.9478254,0.6387119,0.0,-36.062744,-83.08712,3.3745444,-5.3968396,168.04172,-0.004061237,-35.802406,-83.009224,0.026207818,3.3165464,-0.21663037,-2.001704,0.809438,0.0,-33.761986,-82.16659,-0.009260848,-33.49452,-82.236984,0.042816207,0.010465157318115235,7025.539065122604,475000
8.044516,-0.15574199,-1.8395582,1.3096875,0.0,-36.769913,-83.36046,7.094682,-9.803902,323.28973,-0.0010020584,-36.460213,-83.22421,0.0543881,1.372495,-0.5590715,-1.9472772,0.7631397,0.0,-35.32484,-80.80779,0.0142838955,-35.028046,-80.71764,0.03769494,0.010463231563568116,7077.855236291885,480000
1.2447802,-0.4924088,-1.9279177,0.849603,0.0,-35.391247,-80.04271,1.8396581,-4.1470222,139.00177,0.0007881671,-35.079388,-79.76124,0.037360672,0.84104544,-0.62494826,-1.8800219,0.93247294,0.0,-36.9728,-82.32294,0.00551942,-36.603928,-82.264145,0.053750012,0.010466285324096679,7130.186681985855,485000
0.7303453,-0.58457327,-2.074559,0.60030264,0.0,-34.825706,-80.17403,2.8062248,-4.081111,139.19212,0.011091083,-34.548866,-79.76721,0.037101503,0.8305746,-0.56176174,-2.0028472,0.7028452,0.0,-35.266,-80.879745,0.003805533,-34.989395,-80.68453,0.042553157,0.01046843729019165,7182.528881072998,490000
1.0551842,-0.48600507,-1.9302294,0.6956215,0.0,-37.03128,-81.162506,3.6904347,-3.6874998,175.83505,0.023039207,-36.821915,-80.98239,0.036372337,3.2351427,-0.24310309,-1.9336599,0.6308738,0.0,-32.55888,-78.732956,0.008381352,-32.285492,-78.688614,0.037059523,0.010464227056503296,7234.850028753281,495000
1.3634729,-0.5114684,-1.8690238,1.177067,0.0,-36.777092,-82.91771,3.6436324,-2.8621368,161.24603,-0.0035679787,-36.474777,-82.846436,0.0515865,1.5589759,-0.5602304,-1.8800049,0.7892524,0.0,-37.54383,-81.12778,-0.009860456,-37.280464,-80.832054,0.044787064,0.010466389083862306,7287.181986093521,500000
