training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
286.28796,0.097730964,-7.5927844,0.060319073,1.0,11.340148,-4.277928,95.584236,0.48148283,-25.960754,-126.80263,0.3938275,277.31787,0.12261223,-7.657801,0.07657324,1.0,0.5606282,-24.531181,-117.251015,0.4003541,0.0026151113510131836,2381.559563398361,180000
295.52026,0.09642329,-7.597479,0.06149259,1.0,13.261751,-6.201044,96.35053,0.8571733,-27.261608,-125.77217,0.3986794,293.03256,0.095440514,-7.661193,0.07742128,1.0,0.45326245,-27.775694,-120.43738,0.39256126,0.002606339693069458,2394.5912942886353,185000
289.55707,0.13308619,-7.587797,0.059072293,1.0,2.8128495,-3.4871967,74.25652,0.8144037,-25.815662,-124.160675,0.32001674,303.5494,0.07579261,-7.673194,0.08042151,1.0,0.65101147,-25.80961,-121.582886,0.4571712,0.0027266419887542726,2408.2245433330536,190000
291.67044,0.12109193,-7.593857,0.0605872,1.0,3.6672454,-4.090833,89.10234,0.94904304,-26.509367,-128.08698,0.544117,285.30377,0.05820424,-7.6695642,0.07951393,1.0,0.36300883,-24.837395,-111.379074,0.47896802,0.0026998940944671633,2421.7240450382233,195000
305.80496,0.15216167,-7.6113806,0.06496806,1.0,6.327177,-5.279459,75.82445,0.81554526,-26.868168,-117.648224,0.36662865,292.86224,0.091245085,-7.6661816,0.07866841,1.0,0.5643454,-26.97017,-111.08512,0.5266497,0.0027121575355529785,2435.2848703861237,200000
289.23132,0.12985644,-7.579055,0.05688665,1.0,3.8369622,-4.5801635,72.97439,0.39857668,-24.860252,-118.782555,0.32262403,303.6833,0.13574137,-7.685961,0.08361317,1.0,0.7379667,-25.243374,-113.45059,0.6095059,0.19115856800079345,3391.0777854919434,205000
297.64764,0.12789436,-7.5809593,0.057362862,1.0,6.2136393,-7.222642,81.38907,1.1672329,-27.268349,-117.88489,0.4386806,272.1654,0.100296065,-7.674266,0.08068949,1.0,0.8400849,-25.475018,-109.499405,0.3625362,0.002933626413345337,3405.745953798294,210000
292.41553,0.12459481,-7.5874333,0.058981262,1.0,7.4859653,-13.61766,99.97192,0.9091022,-26.540821,-120.335526,0.34925598,281.8504,0.06640792,-7.6662645,0.07868905,1.0,0.8118602,-26.232903,-108.076614,0.4690674,0.0028763399600982664,3420.1276891231537,215000
275.19345,0.09872713,-7.5908346,0.059831575,1.0,5.007177,-5.360332,72.210884,0.44721442,-26.068764,-118.156204,0.3306933,300.7,0.11377147,-7.6822996,0.08269785,1.0,0.6079377,-25.50141,-104.69112,0.3533162,0.002669652795791626,3433.475988149643,220000
291.64624,0.11596231,-7.5806074,0.057274874,1.0,2.971861,-5.256313,84.37115,0.4377886,-27.10322,-124.262146,0.4987365,322.11212,0.17953016,-7.666955,0.07886174,1.0,1.0239011,-26.367926,-106.852036,0.3236259,0.0026833963871002197,3446.892997980118,225000
298.30634,0.10221616,-7.5712004,0.05492308,1.0,3.9453363,-6.0706997,76.83572,0.512323,-26.086523,-117.981705,0.29400796,302.6592,0.12519944,-7.686866,0.08383946,1.0,0.60335636,-25.025572,-103.89186,0.53955615,0.002685573387145996,3460.320892095566,230000
290.11725,0.11671479,-7.587379,0.058967706,1.0,3.9473433,-4.0146675,76.846664,0.7833702,-25.157185,-123.17261,0.24779712,293.35074,0.10123559,-7.679207,0.081924744,1.0,0.8118484,-26.375439,-107.296555,0.57061595,0.002662426471710205,3473.6330559253693,235000
285.57452,0.11098625,-7.5757556,0.05606188,1.0,7.9614215,-16.989786,96.19119,0.61533654,-26.310236,-127.663315,0.3221829,298.0689,0.0879684,-7.6835656,0.083014354,1.0,1.0492816,-26.111992,-108.12963,0.57649887,0.0027132560729980467,3487.199367046356,240000
306.5478,0.15015244,-7.5684624,0.054238614,1.0,12.72473,-9.157196,157.80382,0.83029,-26.884207,-129.2779,0.88626945,302.57657,0.08425702,-7.6994324,0.08698105,1.0,0.7558977,-25.54565,-116.2688,0.58511066,0.0027447641372680665,3500.9232127666473,245000
299.75378,0.18177539,-7.583267,0.05793972,1.0,12.737563,-10.229192,100.19765,0.75029135,-25.466415,-124.87431,0.40773684,290.61206,0.089725435,-7.6736965,0.080547094,1.0,0.62575644,-26.30148,-104.79457,1.1723509,0.002766383218765259,3514.755166053772,250000
301.1496,0.15858683,-7.575344,0.05595891,1.0,5.499447,-4.218742,79.95481,0.4350096,-26.326113,-132.75974,0.47483525,306.90787,0.17227177,-7.661868,0.07758994,1.0,0.7030107,-24.936573,-108.51124,0.7563447,0.0027425235271453857,3528.4678106307983,255000
305.98962,0.14261623,-7.5727487,0.055310115,1.0,3.228852,-4.851412,70.40928,0.7337375,-24.473267,-137.02188,0.3279844,307.68317,0.10579986,-7.6618586,0.077587634,1.0,0.42449474,-25.474998,-119.21152,0.56731844,0.0027416666984558104,3542.176173686981,260000
291.2669,0.11191683,-7.5763702,0.056215443,1.0,3.6125307,-6.9905467,75.835175,0.48264208,-26.185408,-133.90517,0.3341742,281.06628,0.03663094,-7.704789,0.088320225,1.0,0.53605145,-24.720196,-117.09571,0.44154721,0.002748747968673706,3555.919946670532,265000
289.2611,0.106219515,-7.582126,0.05765444,1.0,4.5254292,-6.214328,81.90277,0.8335755,-26.167412,-133.12587,0.314015,304.50592,0.13441324,-7.676869,0.08134009,1.0,0.6623972,-25.205475,-114.2876,1.7936739,0.002737506914138794,3569.607512950897,270000
290.8935,0.10054114,-7.5764747,0.056241583,1.0,3.2839496,-4.71175,78.34312,0.6071834,-25.973185,-133.49336,0.332153,300.8484,0.107354686,-7.6776967,0.081547126,1.0,0.52630633,-24.576485,-110.76952,1.4328983,0.002752003574371338,3583.3675606250763,275000
295.49506,0.121446535,-7.583756,0.058061976,1.0,5.1405277,-2.967394,81.87544,0.5729132,-24.600086,-140.53635,0.54469407,305.0385,0.08862189,-7.6930294,0.08538023,1.0,0.88200414,-24.129002,-109.21327,0.5201502,0.002754882192611694,3597.14199924469,280000
302.05502,0.121014155,-7.57892,0.056852967,1.0,10.349139,-3.685529,84.49199,1.1530567,-24.455723,-119.8752,0.45025826,294.68478,0.07845347,-7.683283,0.08294366,1.0,0.84903586,-26.248394,-105.18811,2.963148,0.0027494639396667482,3610.8893473148346,285000
303.04065,0.1582537,-7.5823336,0.05770634,1.0,4.9459496,-4.3444552,88.721176,0.30884945,-25.175331,-139.26479,0.5204837,311.91946,0.132314,-7.6659737,0.0786164,1.0,0.5982067,-25.658825,-105.53846,1.5241729,0.0027623507499694826,3624.7011256217957,290000
294.99152,0.12241366,-7.5883174,0.059202332,1.0,8.27854,-5.766673,87.76054,0.5631392,-24.865513,-144.59741,0.36900055,287.15793,0.07058409,-7.6771955,0.08142191,1.0,1.0316782,-23.94654,-107.63175,0.62804246,0.002808784294128418,3638.7450790405273,295000
311.02084,0.12834579,-7.5652766,0.053442165,1.0,5.173238,-11.696515,103.54422,0.5204464,-24.752087,-136.10587,0.5861666,311.0935,0.101197526,-7.682991,0.08287068,1.0,0.88913167,-23.523964,-116.36992,1.9827797,0.002691614484786987,3652.2031795978546,300000
294.10284,0.109586194,-7.5660887,0.05364511,1.0,7.11077,-3.2607248,84.1329,0.49993885,-23.55457,-132.88152,0.6795305,288.34918,0.08765866,-7.691246,0.08493452,1.0,0.82137775,-23.345623,-108.15566,1.0498662,0.19396968588829042,4622.051749229431,305000
283.0061,0.109398946,-7.5762987,0.056197606,1.0,7.493661,-7.1161013,85.20489,1.2184339,-24.927017,-125.6367,0.4533431,291.86206,0.08762626,-7.6659155,0.07860181,1.0,0.57370347,-23.61045,-118.13035,0.5708116,0.002629103422164917,4635.197301149368,310000
286.20892,0.09856231,-7.5631366,0.052907158,1.0,5.243429,-7.6132307,81.88623,1.1541364,-24.49739,-120.87662,0.38842964,307.33118,0.12528607,-7.693564,0.085513964,1.0,0.7009913,-24.623108,-108.3432,0.6604179,0.002712293481826782,4648.758796930313,315000
298.09778,0.10089683,-7.573765,0.055564165,1.0,7.2679057,-5.346017,103.796295,0.59816444,-25.579462,-132.7794,0.4418673,301.20312,0.11790291,-7.71672,0.09130304,1.0,2.1463342,-24.731112,-113.802216,1.0922015,0.0027144853591918945,4662.331259012222,320000
292.51947,0.09400737,-7.5681314,0.054155864,1.0,3.911345,-4.248632,82.718605,0.8121952,-24.20361,-124.27085,0.371799,293.73053,0.11652318,-7.691125,0.084904194,1.0,0.58765423,-26.098606,-115.91754,2.9397295,0.0027718318939208984,4676.190458059311,325000
297.38208,0.10707566,-7.5732703,0.055440575,1.0,3.6996288,-4.725589,86.407295,1.8539556,-25.107426,-135.12488,0.4549,300.8871,0.101466864,-7.690652,0.08478589,1.0,0.54071456,-24.412867,-113.974686,1.8995008,0.002763294458389282,4690.00696349144,330000
304.88574,0.11814041,-7.5982575,0.061687414,1.0,4.2888093,-5.7067695,89.069855,1.2643152,-24.478321,-150.61609,0.36549172,289.67737,0.12858139,-7.6729693,0.080365315,1.0,0.75699604,-25.420568,-114.15385,0.50942624,0.0028402709484100343,4704.208350896835,335000
322.63257,0.15160047,-7.564458,0.053237453,1.0,30.002169,-5.5706334,119.21056,0.47738522,-24.636086,-118.99515,0.38952172,301.81824,0.110523,-7.675873,0.08109122,1.0,0.8561635,-23.625088,-112.454865,0.58738726,0.0027901123046875,4718.158953905106,340000
301.10385,0.14431387,-7.567415,0.053976685,1.0,4.8415914,-6.221663,107.18509,0.4796476,-24.283451,-114.96036,0.6187636,331.26843,0.16477174,-7.6828628,0.08283867,1.0,0.675482,-24.76153,-109.75783,0.59709543,0.0027429638385772703,4731.873807430267,345000
317.28812,0.15910885,-7.5747223,0.055803485,1.0,4.917542,-4.1351175,77.997986,0.6044835,-24.744276,-117.954704,0.36314914,298.4727,0.093927935,-7.680401,0.08222316,1.0,1.6308978,-24.679165,-110.22394,0.40396142,0.0027009879112243652,4745.378779172897,350000
292.56476,0.12506728,-7.5858216,0.058578245,1.0,17.15166,-8.280119,101.12523,0.6431691,-23.67905,-126.808304,0.2986186,306.367,0.09808026,-7.6806197,0.08227794,1.0,0.84659654,-24.044792,-107.166985,1.2263443,0.002683232641220093,4758.794978141785,355000
318.7004,0.12574266,-7.582138,0.05765738,1.0,5.79963,-5.0572424,90.92364,0.35661796,-24.623417,-152.57388,0.4903405,317.8181,0.13278466,-7.6960406,0.08613306,1.0,0.87516105,-24.57526,-107.691605,1.0340157,0.0027857306003570555,4772.723663568497,360000
296.48068,0.1166248,-7.566245,0.053684272,1.0,4.723221,-4.7238503,86.1434,0.5657635,-25.32431,-136.09625,0.49880567,318.87985,0.12396933,-7.690953,0.08486122,1.0,2.3921542,-23.702593,-109.25403,0.72553223,0.0027969837188720702,4786.708612680435,365000
291.1769,0.10504212,-7.569585,0.054519214,1.0,6.074659,-3.3987906,79.15403,0.551062,-24.353422,-135.33218,0.52931726,303.88,0.09730688,-7.658249,0.07668514,1.0,0.69384634,-24.907642,-103.72087,0.9773392,0.002719160175323486,4800.304444551468,370000
304.93277,0.15819713,-7.5672135,0.053926356,1.0,5.247752,-6.2495904,81.93012,3.8493335,-24.591173,-127.875565,0.36003256,325.59058,0.11891639,-7.6759796,0.08111785,1.0,0.77984285,-24.453566,-110.774826,0.5312135,0.0027364829540252687,4813.986892700195,375000
290.28506,0.084714435,-7.5692005,0.05442311,1.0,4.333974,-3.0781786,71.95654,0.5674749,-26.48378,-125.83125,0.31401837,292.63553,0.114252925,-7.667747,0.079059765,1.0,0.7471393,-24.665642,-111.636215,0.6464393,0.0027402368545532225,4827.688105583191,380000
287.07166,0.098800555,-7.562142,0.052658465,1.0,4.5544486,-3.917515,68.20268,0.8727012,-24.885855,-127.79627,0.36678517,307.06973,0.11679902,-7.668084,0.07914406,1.0,0.56238997,-23.817757,-114.57785,1.0246103,0.0028762969970703126,4842.069620847702,385000
289.11267,0.051301498,-7.582173,0.057666183,1.0,5.452765,-3.626045,82.015915,0.5089431,-23.987665,-148.46513,0.31500643,306.85187,0.1399666,-7.67772,0.08155309,1.0,0.569673,-23.61024,-113.29593,0.7803203,0.0028814581394195557,4856.476938486099,390000
305.05872,0.12898956,-7.5747833,0.0558187,1.0,3.37751,-6.045252,87.83895,0.7640476,-24.512482,-124.63713,0.43620345,324.94513,0.18416387,-7.7038374,0.0880822,1.0,0.5610521,-23.565636,-102.53459,0.66772366,0.002851729965209961,4870.735615730286,395000
289.75977,0.102977656,-7.5641637,0.05316382,1.0,3.2909389,-5.8999705,81.82394,0.60480857,-25.02275,-111.40333,0.49119377,307.85596,0.14640304,-7.6847,0.08329802,1.0,0.7484586,-23.59306,-105.19091,0.65251553,0.0028357672214508055,4884.914483547211,400000
292.1585,0.119021654,-7.567546,0.054009456,1.0,4.412521,-11.29719,91.560486,0.85684425,-26.251148,-117.545,0.5209193,307.54694,0.13176511,-7.677957,0.081612274,1.0,0.60060656,-24.612602,-113.0513,1.0497261,0.19319856448173522,5850.907382965088,405000
292.04044,0.09067424,-7.5683985,0.054222587,1.0,4.4697137,-5.118006,84.96976,0.5309286,-25.347229,-147.90424,0.4049565,319.80823,0.11747655,-7.703539,0.088007696,1.0,0.9234936,-24.426731,-101.854515,0.6613345,0.002626769208908081,5864.041268110275,410000
293.1857,0.12303178,-7.5530996,0.05039792,1.0,5.153032,-3.7314067,79.703735,0.7958748,-25.83421,-152.19803,0.5243014,297.34256,0.12889986,-7.6654325,0.07848107,1.0,0.33517015,-24.508902,-100.126366,0.57953966,0.002658932304382324,5877.335960388184,415000
295.526,0.12693746,-7.5633163,0.052952055,1.0,4.5342364,-7.977025,92.98811,0.34800303,-25.455505,-141.89992,0.38737786,307.23895,0.10690969,-7.693737,0.085557185,1.0,0.6604498,-23.968185,-102.31516,0.79071736,0.0026658397674560546,5890.665190219879,420000
313.22375,0.14504209,-7.5597963,0.052071966,1.0,4.2374005,-5.713726,86.2809,0.56040496,-24.730337,-127.2836,0.30825582,310.11124,0.17139542,-7.6896505,0.08453565,1.0,0.987318,-23.279533,-109.85664,0.7266022,0.002675334930419922,5904.041899681091,425000
300.9181,0.12051498,-7.566605,0.053774174,1.0,3.311278,-7.197073,85.47253,0.55799097,-25.289253,-122.23129,0.47803092,316.00412,0.15594432,-7.663837,0.07808223,1.0,1.438597,-23.799553,-97.63582,0.9649964,0.0027063326358795167,5917.573598384857,430000
297.00433,0.11637316,-7.569005,0.05437416,1.0,5.827666,-9.06738,89.125565,0.36074585,-24.594437,-120.21969,0.44716275,316.04373,0.16085112,-7.715499,0.090997696,1.0,0.44001102,-24.87911,-118.17438,0.71527106,0.0027442515373229982,5931.294882535934,435000
320.09833,0.164675,-7.570988,0.05487006,1.0,7.563524,-9.613435,113.363976,0.7964877,-24.03115,-146.35654,0.47322255,314.07004,0.14787371,-7.6956024,0.08602353,1.0,0.4940148,-25.176073,-117.10841,0.7968581,0.0027100028038024903,5944.844933748245,440000
288.8128,0.14839756,-7.572005,0.055124193,1.0,16.261007,-5.429471,112.45555,0.61834526,-24.548592,-118.481125,0.83519334,293.86142,0.055663943,-7.6734834,0.080493905,1.0,1.0964106,-23.995579,-113.572815,0.6653937,0.0027873220443725586,5958.7815725803375,445000
293.0772,0.1048316,-7.581154,0.0574113,1.0,5.261536,-7.490009,83.41566,2.1744766,-23.704071,-132.02191,0.39160493,305.33704,0.07988566,-7.6863403,0.08370808,1.0,1.0396637,-24.149284,-107.08351,0.43938446,0.0027558486461639405,5972.560839414597,450000
281.44406,0.058954492,-7.579159,0.05691268,1.0,5.9606104,-8.990381,88.804,0.70193416,-25.46559,-120.08992,0.4496997,298.967,0.104985714,-7.6822934,0.082696274,1.0,0.89649355,-24.08969,-110.84732,0.72360337,0.002717119550704956,5986.146464586258,455000
306.02713,0.12515235,-7.571138,0.054907404,1.0,11.656194,-7.4322906,88.08691,0.7301822,-25.847189,-129.39856,0.28457147,289.26404,0.068210155,-7.692911,0.08535081,1.0,1.0878456,-23.8491,-108.408745,0.67388207,0.0027299158096313475,5999.796076536179,460000
301.78906,0.14138106,-7.566746,0.05380945,1.0,4.120292,-5.535728,83.954124,0.70880187,-25.395535,-110.996124,0.32180393,283.44772,0.080746256,-7.660338,0.07720739,1.0,0.57134897,-24.53607,-118.14496,0.46205676,0.0026727247714996337,6013.159732341766,465000
308.39694,0.16652238,-7.548478,0.049242362,1.0,5.46261,-6.123301,87.38258,0.6285952,-24.957436,-118.78006,0.33397985,290.28073,0.08948934,-7.6718817,0.08009344,1.0,0.4719224,-24.799816,-107.00098,1.5002842,0.0026760123729705813,6026.5398209095,470000
306.93088,0.09951188,-7.5776367,0.056532077,1.0,3.5167308,-5.0483837,82.651505,0.53016585,-26.142921,-128.57251,0.3117299,326.00763,0.086689666,-7.6835966,0.08302212,1.0,0.80294454,-25.372612,-109.61691,0.4837293,0.002765455436706543,6040.367134571075,475000
