training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
2.3931022,-4.643674,1.3931022,0.019592436,32.486244,1.0,-32.486244,1.0,0.4215151,3.1928923,-3.1284416,111.217514,459.02466,999.6931,46.03292,0.3374866,0.03166025,2.256867,1.015869,0.2853129,112.10663,2.0560074,464.62997,462.57397,2.392966,-4.64322,1.392966,0.019410834,33.48919,1.0,-33.48919,1.0,0.585132,457.84253,1033.668,47.16037,0.8570063,0.040718324,2.3654082,1.0362443,0.13852628,112.10306,1.0405043,463.44766,462.40717,0.17874811663627624,2428.4891452789307,105000
2.392405,-4.64135,1.392405,0.018662982,29.350643,0.99999994,-29.350643,1.0,0.5083742,3.223992,-2.5373826,76.1079,462.31857,1035.2855,43.531143,1.4329015,0.021289254,1.8055578,0.9360772,0.16193093,112.29217,3.223992,467.9332,464.7092,2.3946047,-4.648682,1.3946047,0.021595797,28.22633,0.99999994,-28.22633,1.0,0.6823741,463.92395,1036.1306,39.757507,1.7116263,0.06036541,6.1746407,0.9566891,0.23039854,112.29191,-1.1639514,469.53854,470.70248,0.00626304202079773,2459.8043711185455,110000
2.3936527,-4.645509,1.3936527,0.020326376,34.01094,0.99999994,-34.01094,1.0,0.51474553,7.3637166,-12.274283,192.76595,455.83282,1030.9707,49.72267,0.41171366,0.04344025,1.9369508,1.0546079,0.17242278,111.16194,0.72919476,461.3909,460.6617,2.3937726,-4.6459084,1.3937726,0.02048636,34.587387,1.0,-34.587387,1.0,0.61155367,456.35837,1042.0555,47.586037,1.1584202,0.9625465,31.620358,1.0875802,0.26088265,111.15776,-101.43663,461.91626,563.3529,0.006195196437835693,2490.7803723812103,115000
2.3920705,-4.640235,1.3920705,0.018216932,34.034378,1.0,-34.034378,1.0,0.5883522,6.026441,-4.4461794,148.36029,458.04004,1029.5646,46.73771,0.30988893,0.048367023,2.6705027,1.0716338,0.30129087,110.44671,0.18035696,463.56238,463.38202,2.394699,-4.6489973,1.3946991,0.021721764,33.80777,1.0,-33.80777,1.0,0.54112077,456.25348,1051.8364,49.462166,1.6838044,0.05167996,2.8321095,1.0712771,0.31408843,110.4456,-0.18554427,461.77576,461.9613,0.006139525651931763,2521.4780192375183,120000
2.3943028,-4.6476765,1.394303,0.021193622,35.191227,1.0,-35.191227,1.0,0.40576673,11.278233,-11.480028,251.90546,452.94672,1030.8243,53.17842,3.0303915,0.060403787,4.3729353,1.0842983,0.1208626,110.87544,-1.1535244,458.49048,459.644,2.3948607,-4.6495357,1.3948607,0.021937221,34.252777,1.0,-34.252777,1.0,0.5942466,458.4395,1036.1178,44.145355,2.1519074,0.05512786,3.4230452,1.0851536,0.18332961,110.87317,-0.5685419,463.9832,464.55173,0.006240053272247315,2552.678307056427,125000
2.393348,-4.644493,1.393348,0.019920263,35.095,1.0,-35.095,1.0,0.49734354,5.0233445,-8.35203,128.454,453.49188,1045.064,52.45893,1.5254511,0.041096326,2.504208,1.0560275,0.35945493,110.98441,0.98816913,459.0411,458.05295,2.3939705,-4.6465683,1.3939706,0.020750415,34.483242,1.0,-34.483242,1.0,0.6056107,457.31006,1038.9808,47.351715,1.8041835,0.078433394,5.6501026,1.0849288,0.24441053,110.981445,-3.155579,462.85913,466.0147,0.006183361721038818,2583.5951311588287,130000
2.3928547,-4.6428485,1.3928547,0.019262435,35.51161,1.0,-35.51161,1.0,0.47093868,6.770069,-9.652925,214.65141,452.89728,1033.9463,54.434708,0.85799956,0.047860146,2.5073304,1.0577452,0.17258291,111.09353,0.23772407,458.45197,458.21423,2.3953466,-4.651155,1.3953466,0.022585073,35.02719,1.0,-35.02719,1.0,0.53041,459.15552,985.07404,43.705666,1.1033964,0.040151197,2.078239,1.0478643,0.13880192,111.09189,1.0941222,464.7101,463.616,0.006112718057632446,2614.1587376594543,135000
2.3926535,-4.6421776,1.3926535,0.018994188,33.77349,1.0,-33.77349,1.0,0.5151732,5.0305166,-3.1012821,84.67046,453.2339,1035.5427,55.36689,0.46209118,0.03804236,2.3419335,1.043378,0.1657041,112.680565,1.3473939,458.8679,457.5205,2.3955584,-4.651861,1.3955584,0.022867514,32.949387,1.0,-32.949387,1.0,0.4735784,457.7066,1042.64,46.248642,1.5920684,0.05181644,3.1831734,1.0481343,0.36350995,112.67739,-0.20467176,463.34045,463.54514,0.0061121702194213865,2644.7196056842804,140000
2.391974,-4.6399126,1.3919739,0.018088078,31.30209,1.0,-31.30209,1.0,0.47497636,4.79758,-4.818815,120.98415,455.54688,1065.9319,52.72603,0.5746935,0.04008974,3.5410912,1.0002491,0.14247462,113.24361,1.1222736,461.20908,460.0868,2.3950446,-4.6501484,1.3950446,0.022182314,31.069138,1.0,-31.069138,1.0,0.5404462,459.66156,1058.5603,45.00329,2.3500702,0.03218573,2.3974319,0.9947974,0.19455716,113.240204,2.0172918,465.32358,463.30627,0.006167103719711304,2675.5551364421844,145000
2.393567,-4.6452236,1.3935672,0.020212514,35.275444,1.0,-35.275444,1.0,0.44518167,8.930859,-12.459503,204.78563,455.99442,1061.6211,50.50202,0.4591212,0.045769945,3.5554693,1.0532849,0.23185405,111.86869,0.4732108,461.58783,461.11462,2.3946345,-4.6487813,1.3946345,0.021635551,35.136093,1.0,-35.136093,1.0,0.47755295,455.31223,1052.7289,50.016754,1.0819854,0.045883976,2.8463628,1.057612,0.21338795,111.86293,0.4604306,460.90536,460.44495,0.006128994655609131,2706.2001349925995,150000
