training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
1.792158,-0.30857325,-1.8880556,0.7484697,0.0,-30.842447,-77.53889,7.856291,-3.8078578,193.6287,0.04142739,-30.557884,-77.49722,0.042724065,2.071711,-0.44339496,-1.8446963,0.7187424,0.0,-31.332237,-76.21622,0.05231847,-30.993355,-75.93809,0.06389597,0.010770011234283448,4811.122174024582,295000
1.1791978,-0.43236467,-1.7425134,0.85931057,0.0,-31.402449,-79.30397,1.2049079,-1.4643011,107.85158,0.041161053,-31.080856,-79.08532,0.044063706,0.7628112,-0.49897802,-1.7753628,0.6093739,0.0,-30.480062,-74.798874,0.04093825,-30.16311,-74.65049,0.04647977,0.010750087976455689,4864.872622251511,300000
1.6180009,-0.25830436,-1.7812326,0.5595379,0.0,-34.354195,-78.79984,5.132146,-2.3287356,118.85936,0.019611672,-34.01761,-78.557594,0.03551264,2.7269206,-0.25254557,-1.9139179,0.502108,0.0,-35.51052,-78.45004,0.0110587105,-35.169666,-78.28982,0.042336907,0.11928708734512329,5461.308072090149,305000
0.7741475,-0.59766227,-1.906854,0.66129434,0.0,-34.11235,-78.911736,2.7298865,-4.2793193,129.25793,0.007877164,-33.80564,-78.61315,0.0377247,0.7031567,-0.63495326,-1.7100873,0.82716465,0.0,-33.071297,-77.080765,0.006290823,-32.89194,-76.845436,0.037710942,0.010741797256469727,5515.017070055008,310000
1.7776383,-0.5244142,-1.9137797,0.513744,0.0,-34.576912,-78.270645,2.9048345,-5.6473074,141.68588,0.0675272,-34.287933,-77.94669,0.043986723,3.599443,-0.12608984,-1.7662535,0.7038363,0.0,-32.69341,-76.0036,0.053910635,-32.38244,-75.69084,0.051786903,0.010729485988616944,5568.664512634277,315000
3.2300682,-0.10605454,-1.8779938,0.7975851,0.0,-36.64518,-78.75044,10.218578,-5.0599375,250.56573,0.0415285,-36.3047,-78.57737,0.03497658,1.8834957,-0.45855233,-1.9264557,0.65835565,0.0,-33.867878,-75.95148,0.028333798,-33.529182,-75.91099,0.043148257,0.010735943126678468,5622.344237804413,320000
2.0317972,-0.31803006,-1.7774286,0.9538492,0.0,-33.821888,-79.2298,7.9947457,-4.0435247,232.38278,-0.0025961325,-33.505554,-78.97391,0.046978727,1.4942284,-0.39122337,-1.746246,0.6132963,0.0,-34.177666,-79.47029,0.010109007,-33.89675,-79.23011,0.05401431,0.010731776618957519,5676.003135681152,325000
1.1582081,-0.42430544,-1.8406159,0.6825609,0.0,-34.833775,-77.33175,3.3552988,-7.436534,160.34094,-0.004733488,-34.57464,-77.09285,0.04752934,1.3691189,-0.63431203,-1.7970872,0.8364128,0.0,-35.204384,-79.14016,-0.0044483095,-34.906036,-78.882,0.045593657,0.010745060062408447,5729.728445053101,330000
0.8426928,-0.6211395,-1.8909066,0.7253324,0.0,-34.38485,-78.52,5.10201,-10.648167,213.01616,0.017213598,-34.047188,-78.073265,0.049170345,0.37633103,-0.8090825,-1.8998606,0.8057786,0.0,-32.763824,-78.01273,0.010793634,-32.508263,-77.61839,0.050719142,0.010755130481719971,5783.504109621048,335000
3.1664581,-0.07602941,-1.7584921,0.5831274,0.0,-35.68531,-77.06894,11.142813,-4.7483616,253.19539,-0.0020518675,-35.42789,-76.75923,0.039485037,2.8179142,-0.21725607,-1.9189146,0.61517644,0.0,-33.617493,-79.44328,0.006424494,-33.338806,-79.55589,0.04293117,0.010747177934646607,5837.240007400513,340000
