training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
5.511951,0.2081868,-1.8833572,2.1334038,-3.590063,92.414505,-0.011177309,-29.056314,-72.70102,0.12391753,8.46098,0.20078558,-1.9573939,0.007170476,-30.909286,-72.599304,0.121769056,0.00788575701713562,3479.1356036663055,300000
6.389893,0.1873743,-1.8505157,6.094451,-6.730291,131.26694,0.015260793,-29.840576,-71.31731,0.1394001,6.361644,0.17960514,-1.8730552,-0.0049425066,-29.72918,-72.23586,0.11537547,0.07509125237464905,3854.5918781757355,305000
6.0475006,0.118866235,-1.7512467,4.6756773,-5.977185,155.93579,0.007710837,-30.228249,-71.43887,0.17424035,4.205229,0.14514233,-1.8336697,-0.008027948,-30.592003,-73.70508,0.16189823,0.007879742097854614,3893.990601539612,310000
4.8183923,0.13982289,-1.8814108,2.0472512,-3.7047298,125.10907,0.03545527,-28.589115,-73.28786,0.17446548,5.0832257,0.16878901,-1.792414,0.03189528,-30.041882,-70.61114,0.12932444,0.00786810736656189,3933.3311491012573,315000
8.087225,0.22645593,-1.8046461,4.103978,-5.0551596,195.14172,0.031682253,-28.51019,-70.81285,0.16538043,5.9355183,0.13943839,-1.9556396,0.01092422,-30.031937,-74.303085,0.18421224,0.007873069286346436,3972.696506500244,320000
5.2451982,0.18274744,-1.9434783,1.492191,-1.0556786,88.39188,0.010855325,-29.285652,-71.46036,0.17468232,5.0545797,0.19450776,-1.8281267,0.02179005,-29.956814,-70.00628,0.121052295,0.007889162635803222,4012.1423308849335,325000
5.661436,0.23139769,-1.6763064,2.319316,-3.1222055,73.86214,0.004877411,-30.365427,-72.2737,0.1747128,7.652186,0.19082777,-1.8083696,-0.00065240264,-29.174807,-74.56702,0.19716285,0.007895368432998658,4051.6191849708557,330000
5.64288,0.15440643,-1.9472252,1.2522433,-1.7926973,100.93155,-0.030295074,-30.695438,-69.23828,0.16464248,5.4059,0.18327066,-1.7897862,-0.032019213,-34.205452,-73.858826,0.18219447,0.007899977922439575,4091.1190855503082,335000
6.242735,0.17486884,-1.898715,2.8206089,-2.5488532,99.87665,-0.012038618,-30.377209,-69.830315,0.15445273,5.744851,0.08228809,-1.941967,-0.0060312524,-30.705938,-73.3037,0.14605151,0.007902559280395507,4130.631894826889,340000
4.539074,0.08413333,-1.8792553,2.2320414,-1.5872996,79.72835,-0.016559117,-30.686457,-74.92967,0.15008879,5.586093,0.1554488,-1.7687833,-0.012618452,-32.289085,-71.343735,0.16895393,0.007905759859085083,4170.160701751709,345000
6.122168,0.20246166,-1.7073956,4.361257,-5.5213165,106.90233,-0.007762611,-29.458195,-70.05817,0.15125193,4.719105,0.11530167,-1.8619637,0.001550138,-30.75053,-73.521416,0.2600176,0.007899442291259766,4209.657924890518,350000
5.957225,0.17511627,-1.6744729,1.4445008,-3.5600417,97.74443,0.014060646,-31.899551,-68.79051,0.16286482,5.2437525,0.18049128,-1.7157534,0.009215102,-29.576942,-71.28125,0.13151987,0.007876112127304076,4249.0384974479675,355000
6.562278,0.22615442,-1.8582747,3.0272627,-4.0236235,96.91514,-0.013211094,-30.820154,-71.3517,0.1233422,5.7046328,0.2283805,-1.7759771,-0.011497974,-30.082352,-69.57431,0.10491372,0.007881408882141113,4288.445551872253,360000
4.0025253,0.1346938,-1.8004841,1.2402902,-1.2943019,55.91702,-0.0053040385,-32.810482,-73.49025,0.18175042,6.178113,0.17814504,-1.7456654,-0.013719082,-30.257605,-72.88348,0.16043054,0.007883563280105591,4327.863380908966,365000
5.315796,0.13770452,-1.7644205,1.6381083,-2.8906963,90.28153,0.001858078,-27.747448,-67.82182,0.15381491,7.0520186,0.21252915,-1.8425269,0.007342279,-30.80703,-73.315735,0.17707056,0.007884703016281127,4367.286906719208,370000
5.015997,0.16341177,-1.863078,1.9851081,-2.6687999,107.64336,-0.023478389,-31.48854,-74.54364,0.24537437,5.103179,0.1603563,-1.8289464,-0.03078156,-29.158783,-75.14344,0.18608084,0.007909959745407105,4406.836714029312,375000
5.6466246,0.15005402,-1.8747175,3.1073122,-1.663047,91.34657,-0.007161811,-31.05622,-74.065094,0.14753056,7.7105722,0.20672226,-1.8640366,0.0005757287,-29.609993,-67.95007,0.17666563,0.007879973173141479,4446.236591339111,380000
6.9004097,0.19969007,-1.6644509,4.804841,-3.4389696,198.28418,0.0056240186,-30.171364,-74.32551,0.307095,5.5647326,0.17841424,-1.7714703,0.021534942,-31.85974,-70.4014,0.15788285,0.007908732652664185,4485.780267715454,385000
5.817254,0.19049239,-1.8620859,1.1546004,-3.14753,97.45362,0.014829747,-29.6814,-71.13304,0.16302127,5.6556406,0.14720061,-1.7317221,0.02224759,-27.209755,-73.86282,0.16907945,0.007886522150039673,4525.212888240814,390000
4.6170425,0.039042078,-1.8127779,3.1843538,-5.804397,90.94131,-0.04119295,-29.76202,-72.57015,0.22305945,5.4016876,0.16829841,-1.8722377,-0.039729282,-28.630587,-70.60094,0.20296243,0.007897552156448365,4564.700660467148,395000
