training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
10.465023,0.15635249,-1.933488,13.251904,-9.980063,268.12775,-0.01464998,-29.684605,-69.83839,0.15081123,6.7618427,0.22293118,-1.8307166,-0.0013723448,-32.073444,-76.94479,0.15315115,0.00821822190284729,6434.81000328064,420000
7.85703,0.16208002,-1.7046238,5.186043,-3.9010599,113.66776,-0.00092472136,-30.633785,-72.75972,0.16034694,6.8889556,0.21010312,-1.7501423,-0.012664743,-30.150398,-72.58605,0.15867198,0.008218270349502564,6475.901363372803,425000
6.9124994,0.1635887,-1.8055354,3.6846285,-11.060606,117.54689,0.01340697,-30.396069,-73.88611,0.12426218,6.08405,0.16949686,-1.7487941,0.010597326,-31.09349,-75.146774,0.18348645,0.008218163919448853,6516.992203950882,430000
7.6998816,0.197129,-1.7412696,4.774252,-6.69266,138.91118,0.03876166,-31.118816,-75.20758,0.14226499,6.7817307,0.21401685,-1.8201058,0.046981797,-35.67524,-72.21762,0.17123467,0.008217176342010498,6558.0780963897705,435000
6.5295463,0.18032818,-1.7786974,12.457454,-11.73054,268.24698,0.04104227,-31.283173,-73.84964,0.21314302,6.422315,0.081780404,-1.8224632,0.02864211,-30.335121,-75.28237,0.24000406,0.008219165563583373,6599.173936128616,440000
7.259138,0.1712308,-1.8282001,3.2044532,-5.0935893,113.643875,-0.024215162,-29.081535,-71.571014,0.18329662,8.223467,0.27200156,-1.6761003,0.007484488,-31.386868,-70.79683,0.23431492,0.008224409198760987,6640.295996189117,445000
5.482843,0.14951766,-1.8343508,2.4583175,-4.1904526,96.87288,0.0138588995,-26.706379,-72.36662,0.10751279,8.237428,0.15701905,-1.9204872,0.00201533,-31.3609,-71.3833,0.13466388,0.008211718702316285,6681.354602813721,450000
5.137911,0.15872094,-1.7431376,6.3267546,-6.2938404,131.72092,0.020108156,-32.59588,-73.66548,0.18741673,6.280403,0.16069382,-1.719248,0.020606622,-30.386066,-74.72987,0.20850189,0.008215373039245605,6722.431481122971,455000
6.9810715,0.16337806,-1.8630806,3.210077,-4.8823137,129.13406,0.03004051,-32.21878,-74.28144,0.18603463,6.4224195,0.1761787,-1.731334,0.020915724,-28.801794,-72.26681,0.22930685,0.008216598081588745,6763.5144827365875,460000
7.260742,0.18120797,-1.7133819,2.6720347,-7.6894608,107.029495,0.006650485,-32.477997,-72.60062,0.19168313,9.566003,0.22690353,-1.782372,0.0030851364,-33.046593,-74.37712,0.11325273,0.008495035123825073,6805.989667415619,465000
8.188664,0.12484859,-1.8762524,8.220045,-8.017521,195.03308,-0.013280086,-29.228636,-77.275604,0.17368796,6.56258,0.21395713,-1.844876,-0.00867594,-33.051254,-72.95437,0.15775876,0.010144988298416138,6856.714622974396,470000
7.649617,0.14348558,-1.7795321,9.077009,-7.0102077,152.69788,0.0072151273,-31.125305,-73.26352,0.28403616,8.016098,0.18710089,-1.8000458,0.0041643977,-31.396088,-71.4158,0.18250994,0.008935600423812867,6901.3926458358765,475000
6.652942,0.22688061,-1.7082002,4.3031216,-7.6304116,142.5493,-0.03165216,-31.462086,-70.68462,0.2022653,5.810423,0.18526104,-1.7240814,-0.03957621,-28.573303,-72.92469,0.18668097,0.00978636498451233,6950.324484348297,480000
7.871291,0.22765143,-1.8832632,3.340217,-4.6249466,98.91934,0.036175832,-32.916878,-71.64517,0.1489743,8.013226,0.19690245,-1.6525121,0.053462565,-31.71783,-75.19116,0.13564739,0.01003913836479187,7000.520193815231,485000
10.829815,0.20842448,-1.8307781,4.5378394,-9.802893,235.89832,0.025522292,-33.59479,-75.05259,0.2538918,9.183946,0.1854504,-1.8705213,0.031902015,-30.846672,-71.304016,0.259692,0.008856603813171387,7044.803237438202,490000
6.5591784,0.21237455,-1.6831245,10.549636,-11.161174,125.460556,0.026696645,-32.055363,-80.395775,0.11269917,7.450695,0.15059195,-1.8257749,0.012678914,-32.48281,-70.618546,0.20173758,0.008618036699295045,7087.893435955048,495000
6.754035,0.15351911,-1.8416089,4.420615,-5.9109616,108.06274,-0.012610443,-30.967985,-75.47002,0.17844701,6.4549866,0.20116605,-1.7887428,0.0031718463,-30.2824,-76.90303,0.1279908,0.008383583450317382,7129.811366558075,500000
