training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
19.407433,0.35064396,-1.5823247,262.99213,-664.60126,4771.658,417.513,517.064,85.184204,1.8824888,0.036013305,3.3117323,0.9111884,0.031143753,331.7909,4.6406584,434.10254,429.46188,18.009,0.123802945,-1.6168333,412.09143,546.621,91.413216,5.4999743,0.009161562,1.4153179,0.7862029,0.01616297,331.7692,13.548936,428.6799,415.13095,0.012361292171478272,5268.579731702805,295000
20.991661,0.37068382,-1.4684682,297.62164,-373.71436,3349.8906,410.6844,463.98062,91.86209,2.11427,0.02773204,2.5244324,0.887542,0.0395498,329.8141,7.344287,427.1751,419.8308,23.083132,0.32098168,-1.593426,418.25165,475.8099,84.21013,0.3671569,0.044598594,2.63657,0.9057922,0.027146328,329.81772,1.7814796,434.74255,432.96106,0.012361795234680176,5330.388716936111,300000
16.014692,0.091429956,-1.4996624,252.62192,-73.59653,1944.0781,404.46436,550.1247,98.79171,1.7882506,0.029946972,2.2777977,0.83210886,0.029233053,332.44302,6.6664896,421.08652,414.42,25.00575,0.33645204,-1.7009296,412.32874,458.6891,90.70852,0.46806598,0.016180353,1.6906478,0.9007037,0.035158448,332.42828,11.242607,428.95016,417.70755,0.1145602599143982,5903.190024137497,305000
21.394402,0.27291897,-1.5179195,349.12228,-255.60399,3487.6785,402.0873,614.24084,102.96385,1.3907801,0.018291853,2.1568706,0.8441628,0.05048918,332.07037,10.529336,418.69083,408.1615,21.594425,0.4365263,-1.5741489,413.76212,528.5869,89.27032,0.35593936,0.03828326,2.252372,0.9681528,0.021352166,332.0951,3.8910725,430.36688,426.4758,0.012388246393203736,5965.131264209747,310000
21.12312,0.3091578,-1.6048291,149.1585,-99.14291,2041.8997,406.03503,478.2558,96.931694,1.8251413,0.053589802,3.3815424,0.8651464,0.021829894,332.94022,-1.1951892,422.68204,423.87723,20.027199,0.33089656,-1.5414604,400.6344,513.8227,103.30565,1.1956235,0.012012007,1.9082675,0.84928524,0.04150506,332.9272,12.647235,417.28076,404.6335,0.012390613126754761,6027.08433675766,315000
21.731691,0.27622455,-1.5532563,289.99426,-89.37926,2689.4143,408.0544,509.87396,95.52299,1.3561828,0.02898673,2.5065162,0.8467776,0.047227554,333.36356,7.005059,424.7226,417.71753,21.997505,0.23222037,-1.6723659,411.24304,437.69412,91.28331,0.117116876,0.016667489,1.9870613,0.85772943,0.054291137,333.3642,11.111866,427.91125,416.79938,0.012393671083450318,6089.052699327469,320000
6.8753433,0.18217054,-1.4718754,25.262884,-14.182134,599.6316,451.49524,251.02252,49.706825,1.073488,0.0054142037,1.6250387,0.59821296,0.026634004,336.62393,15.008647,468.32642,453.31778,7.4067307,0.10832414,-1.5496458,448.56744,305.99796,52.7319,1.641433,0.00914743,1.9833022,0.60397494,0.026900437,336.57562,13.749979,465.3962,451.64624,0.012389667129516602,6151.001042366028,325000
18.081882,0.28857625,-1.466181,136.78973,-170.5729,2387.9355,403.35666,589.3539,100.75469,4.071175,0.027506312,2.455319,0.8677083,0.112669185,334.5654,7.52561,420.08493,412.55933,20.47612,0.17512152,-1.8401941,408.47864,471.7043,94.85199,3.3048048,0.098315135,5.02154,0.8723958,0.01891109,334.58023,-16.165289,425.20764,441.37292,0.012388934230804444,6212.945721149445,330000
19.39769,0.14954273,-1.5335617,478.47427,-348.5438,3998.3198,407.6643,457.02203,95.91879,2.6499634,0.029514607,2.6076605,0.8403362,0.052663993,334.35187,6.8493295,424.3819,417.53256,19.734896,0.35014427,-1.533015,404.6549,558.5576,99.54522,1.4473195,0.01749433,2.5781703,0.84248304,0.027863653,334.34006,10.867948,421.37192,410.50397,0.012401568222045899,6274.953569889069,335000
14.864364,0.15753537,-1.6166779,255.73409,-523.0448,3817.2979,414.68378,527.5185,88.635574,1.5063436,0.03549636,2.4049418,0.8240578,0.05269716,334.91672,4.857511,431.42963,426.5721,18.986683,0.21743235,-1.5617316,422.4692,508.90897,80.18684,3.2855718,0.044048354,3.2182446,0.826949,0.039637238,334.9073,1.9932499,439.21457,437.2213,0.012416319370269775,6337.035174846649,340000
20.570595,0.101892486,-1.674085,270.99338,-288.26007,2719.5269,407.7757,587.86206,96.55792,2.5921912,0.030614242,2.05301,0.904219,0.054656077,331.72968,6.4308314,424.36215,417.93134,22.853783,0.1897976,-1.6411119,416.38934,577.56085,86.87706,1.5175726,0.080353044,3.8206685,0.9056318,0.04821734,331.73328,-10.069115,432.976,443.04514,0.012398813152313233,6399.02924823761,345000
17.632864,0.19916317,-1.5262257,54.967857,-390.95242,2581.7554,415.20868,561.58636,88.66222,0.5139421,0.02926463,3.01231,0.7956044,0.036360186,333.9554,6.9246893,431.90643,424.98175,18.815346,0.16897109,-1.6641942,410.566,542.4659,92.79551,2.459024,0.019563574,1.832334,0.8308749,0.024616579,333.9513,10.164284,427.26358,417.0993,0.012395995140075684,6461.009232282639,350000
21.491726,0.24382785,-1.7062999,116.905754,-195.60904,2436.085,408.1088,613.0792,95.51864,4.345765,0.04123563,2.6431375,0.8875214,0.06469467,333.27185,2.9209182,424.7724,421.85147,19.654865,0.33391201,-1.5702568,400.22086,603.87524,105.09404,2.264621,0.041397527,3.4278433,0.8674648,0.08679867,333.26917,2.8669393,416.8843,414.01736,0.012360388660430908,6522.811183214188,355000
19.533596,0.2849609,-1.6015933,340.25104,-199.15443,3109.161,419.29938,569.3832,83.83211,0.24936269,0.056375667,3.2246451,0.8765438,0.0400399,334.0225,-2.129616,436.00052,438.13013,17.133963,0.14726432,-1.6470245,417.37616,455.68628,85.40321,5.3230186,0.7920337,15.177385,0.8385353,0.015651755,334.0091,-247.846,434.0766,681.9226,0.012355651950836181,6584.589451313019,360000
20.36126,0.20366766,-1.6224504,318.74298,-278.39005,3881.5142,416.48648,419.67505,85.687256,2.6613266,0.048425026,3.148339,0.8611387,0.052083835,331.68207,0.5223908,433.0706,432.5482,21.977749,0.19072987,-1.6897187,407.5003,480.14163,95.66947,1.1558701,0.07250569,3.5139906,0.92009115,0.036076274,331.67905,-7.4646654,424.08426,431.54892,0.012349291706085204,6646.3359179496765,365000
19.115667,0.24537638,-1.5943897,477.69946,-633.9413,4989.2524,411.82892,464.89505,91.25073,1.2808206,0.049706828,3.7057192,0.8699457,0.062112466,335.49246,0.0983573,428.60355,428.5052,21.157019,0.30647314,-1.5289046,412.84656,503.6654,90.48183,1.3506886,0.030553376,2.7676418,0.8779093,0.026105862,335.50574,6.524454,429.62183,423.09738,0.012350795841217042,6708.089905023575,370000
16.555107,0.18922308,-1.5134912,144.2633,-86.09885,1593.484,412.87646,512.427,90.90337,2.782595,0.01687571,2.292002,0.8334623,0.026001528,334.75018,11.088363,429.61395,418.5256,24.57983,0.4182134,-1.757694,411.38223,534.3016,92.72957,1.6866201,0.01634759,2.317962,0.87103957,0.028029416,334.72464,11.264291,428.11847,416.8542,0.01235022120475769,6769.841018915176,375000
16.825325,0.05153727,-1.6297901,195.2727,-338.7322,3464.4998,412.36002,418.6622,90.29811,3.0082772,0.037136182,2.5602875,0.8232366,0.011839695,335.26248,4.3127556,429.12314,424.8104,18.3999,0.04477718,-1.5919353,410.90234,449.18356,91.914246,1.5583397,0.07775743,3.6304505,0.8525646,0.03828798,335.25687,-9.30587,427.6652,436.97107,0.012355975961685181,6831.620906591415,380000
17.49126,0.033912618,-1.4140234,738.903,-632.9329,20635.477,414.78784,610.86804,89.25546,1.0945928,0.58802676,13.007365,0.8950162,0.050621793,334.1303,-179.77104,431.49432,611.2654,21.482681,0.16569655,-1.6669307,403.08887,662.36475,101.93419,2.33821,0.06423798,3.1780574,0.8854048,0.0676738,334.16904,-4.7578926,419.7973,424.5552,0.012354718446731567,6893.394506931305,385000
19.406223,0.20664203,-1.5849042,135.01422,-152.46245,2764.0793,408.7697,647.43353,96.577156,0.60250336,0.037764758,2.7851768,0.8660567,0.04997815,335.5318,4.105313,425.5463,421.44098,20.613407,0.124334976,-1.5455029,409.1375,565.11786,94.9254,0.654335,0.088547334,4.3558726,0.88019055,0.06866351,335.52618,-12.93364,425.91382,438.84747,0.012376487636566163,6955.276952981949,390000
18.158165,0.14354277,-1.528397,54.839108,-59.84458,1380.4098,403.74118,615.8263,101.72247,0.9784353,0.03945496,3.4238157,0.8373624,0.045373484,334.39456,3.5262046,420.4609,416.9347,20.697021,0.29790568,-1.5602467,412.8718,571.2012,90.73506,2.8012428,0.045164734,2.908376,0.9093742,0.023576403,334.39188,1.6168739,429.5914,427.97452,0.012380941677093506,7017.181670665741,395000
17.821846,0.22360814,-1.5802593,372.44943,-284.12958,3634.8464,408.13177,525.5725,95.33958,1.2468683,0.036397256,2.5026312,0.8830662,0.059545748,335.37585,4.562032,424.90057,420.33853,23.923697,0.2492304,-1.6530343,408.4333,549.05115,94.94508,4.3832326,0.042934284,2.1596766,0.9109655,0.051379792,335.3701,2.36963,425.20178,422.83215,0.012389902687072754,7079.131192445755,400000
19.738546,0.1810854,-1.7420142,180.28899,-143.13902,2230.9668,403.5406,618.0637,102.54152,5.425633,0.018392723,1.967211,0.8463745,0.058680143,334.3047,10.566462,420.25583,409.68936,19.850676,0.28284585,-1.6635594,416.59015,543.7794,86.74262,0.5531,0.02727583,2.7916772,0.8672833,0.05565403,334.28696,7.5963936,433.3045,425.7081,0.11478837070465088,7653.073053121567,405000
19.88617,0.019239113,-1.7490318,185.95222,-210.49814,2506.4385,401.1565,671.59564,104.622696,3.577063,0.026982894,2.2011237,0.8205166,0.028362395,333.8973,7.68535,417.85138,410.16602,19.892578,0.1898686,-1.4133492,402.25653,633.04645,103.50513,1.7967159,0.017482933,1.9505377,0.8562844,0.076270506,333.90445,10.857594,418.95175,408.09415,0.012388326215744018,7715.014692306519,410000
16.341248,0.045993824,-1.4653,151.52946,-88.27361,1722.623,404.13196,584.0163,100.23663,0.2144359,0.016015153,1.7683731,0.8137233,0.020787276,333.2277,11.324692,420.79333,409.46866,19.988865,0.19330645,-1.4951043,409.01334,658.08356,95.38254,0.80366844,0.043203704,2.3922572,0.8620927,0.03986041,333.25024,2.2648675,425.67584,423.41098,0.012390111827850343,7776.965259552002,415000
17.597271,0.1443178,-1.499342,71.50526,-48.277905,1607.5852,402.96173,560.6302,101.32285,4.617618,0.051495817,3.5983815,0.84705687,0.053264562,333.47232,-0.49881318,419.63535,420.13416,19.67752,0.26590443,-1.6433315,419.42926,517.197,83.21803,0.982995,0.02451329,2.6480837,0.8539909,0.06288722,333.47885,8.499279,436.10318,427.6039,0.012389268922805787,7838.911611557007,420000
21.105476,0.20830488,-1.5575092,536.17053,-648.1989,5783.8306,403.78278,531.5688,100.978455,1.7207178,0.029061578,2.332037,0.8888118,0.08579461,336.45703,7.0448794,420.60565,413.56076,21.401052,0.25175878,-1.5507448,411.56778,492.16693,91.49339,4.7418146,0.02709587,1.9871002,0.88045645,0.03039971,336.45303,7.7061644,428.39044,420.68427,0.012387277269363403,7900.848006486893,425000
17.867844,0.29762483,-1.5718685,106.97204,-80.207596,2069.7373,405.734,574.2095,98.98233,1.9890628,0.018255208,2.1642344,0.8348315,0.048450634,337.12817,10.7020645,422.59042,411.88837,20.765938,0.19652589,-1.65418,410.27838,525.32404,93.72253,1.0787039,0.028502686,2.9947033,0.8585508,0.08021849,337.11823,7.2471366,427.13428,419.88715,0.012396442413330077,7962.830226898193,430000
18.510944,0.27903536,-1.4367653,378.50134,-200.50838,2591.7256,418.79346,574.14825,85.037476,3.3471131,0.015082076,1.679474,0.85610646,0.071316816,335.84796,11.727114,435.58585,423.85873,24.991055,0.29619223,-1.7248087,420.88367,573.9755,82.20917,0.55589134,0.05079325,2.534311,0.88868713,0.069701724,335.85657,-0.26641768,437.67648,437.9429,0.012388184118270874,8024.771156311035,435000
17.747906,0.16277778,-1.657074,43.061886,-63.537743,1377.0526,413.87958,595.7314,89.976715,1.2667977,0.03182934,2.815169,0.8545971,0.056207467,333.3704,6.057561,430.5481,424.49054,22.59993,0.38226214,-1.6017789,410.235,465.9689,93.012344,1.3343065,0.049804755,3.337462,0.89897186,0.06450497,333.37613,0.06509042,426.9038,426.8387,0.012359148454666138,8086.566906929016,440000
24.10932,0.3397653,-1.5586959,138.37297,-259.43088,3743.1035,404.02658,586.21484,100.682434,5.5497594,0.10072741,4.043145,0.932294,0.04521849,334.97855,-16.992594,420.7755,437.7681,21.334463,0.28873983,-1.6536431,410.103,557.3824,93.93976,1.2697442,0.10075206,5.7356815,0.8399333,0.05384008,334.9763,-17.000738,426.8518,443.85254,0.012355883884429932,8148.346334218979,445000
19.074278,0.18036798,-1.5801394,539.0262,-391.6806,6315.699,394.7955,745.0401,115.98278,0.9056437,0.11358557,5.042805,0.8738308,0.016975582,334.57034,-21.273844,411.52402,432.79785,20.299068,0.15604341,-1.4946387,395.1585,719.5703,114.53763,0.7725382,0.028017048,2.0662446,0.877692,0.078006215,334.56586,7.3547454,411.88678,404.53204,0.012356240797042846,8210.127545595169,450000
18.941113,0.27664763,-1.4636343,446.0988,-564.5469,5318.71,416.4786,668.41815,88.420395,1.7355354,0.02530691,2.3051603,0.89892477,0.06139475,333.84445,8.243651,433.17084,424.9272,26.212387,0.28257725,-1.6410704,402.45645,627.54346,104.174385,3.7582676,0.093065485,3.1873002,0.92785335,0.05385963,333.84573,-14.377229,419.14874,433.52597,0.012353024959564208,8271.892678499222,455000
18.515442,0.14187297,-1.6197038,73.362465,-139.05238,1714.3479,400.29834,605.5572,106.59473,1.294201,0.020548724,2.1087446,0.84438807,0.037292123,333.375,9.818319,416.9671,407.14877,20.31409,0.18239027,-1.6333935,398.9259,741.6816,108.51613,2.6057348,0.07825417,4.7748938,0.8525466,0.052488856,333.3588,-9.4187765,415.59387,425.01263,0.012352794551849365,8333.6566593647,460000
19.294008,0.302404,-1.5157658,385.0092,-383.2908,3595.4043,392.39648,636.609,115.16926,0.46628764,0.029446919,2.1251593,0.85833335,0.027477814,335.40958,6.8937006,409.16696,402.27325,19.32132,0.23547995,-1.5930896,400.3274,648.7231,106.4651,1.626996,0.13336179,4.4344215,0.90742177,0.035086703,335.40207,-27.959717,417.0975,445.05722,0.01235105972290039,8395.411966323853,465000
20.522854,0.2463468,-1.6606243,221.73152,-267.82916,3736.7578,397.82428,648.94916,108.29771,0.8087904,0.06166963,3.579274,0.88412124,0.030347785,334.15152,-3.899424,414.53186,418.43127,21.139952,0.12289302,-1.7626417,417.09085,561.3852,86.49129,1.6965636,0.027180752,2.1873927,0.8461932,0.020563668,334.13144,7.6246285,433.79742,426.1728,0.012348858451843261,8457.1562666893,470000
20.578487,0.2673179,-1.651392,177.34106,-177.88899,2383.691,396.666,661.24536,109.25655,4.552681,0.032842677,3.0228775,0.8925529,0.0602538,333.74496,5.7261705,413.35324,407.62708,23.190924,0.3862074,-1.6296052,412.03,517.1301,91.22443,1.2691287,0.02445495,2.1235785,0.90649986,0.0567192,333.74542,8.525544,428.71725,420.1917,0.012347132587432861,8518.891938209534,475000
19.330788,0.09507643,-1.603657,382.93018,-542.056,5511.881,403.56003,531.0356,100.58746,1.1729969,0.07126644,2.966073,0.86299753,0.06632975,335.01492,-7.124575,420.3108,427.43536,19.662516,0.24789941,-1.6744807,418.83167,461.06232,83.78464,1.9398766,0.013990764,1.6580205,0.8269553,0.055402122,335.01752,12.063725,435.58255,423.51883,0.012350697994232178,8580.64543581009,480000
17.834023,0.17581606,-1.6530752,185.26712,-359.32697,2763.697,417.01132,619.7721,86.54249,1.2088614,0.020865507,2.6284902,0.8433161,0.114127226,332.8686,9.697958,433.65475,423.9568,17.07777,0.09124598,-1.6795975,411.81973,618.40186,93.58609,1.5117306,0.02547146,2.338378,0.8455095,0.06992143,332.86734,8.16475,428.4631,420.29834,0.01235316047668457,8642.411245584488,485000
19.227646,0.34911424,-1.4758692,77.16824,-83.18441,1858.0107,405.85806,554.0755,98.992004,0.8361578,0.06319004,3.8649294,0.89828855,0.05150597,335.20398,-4.421355,422.61826,427.0396,21.252388,0.39970315,-1.5420424,410.50305,549.87946,93.5869,0.5374176,1.2499341,18.529858,0.9650443,0.096165486,335.19296,-402.20947,427.2627,829.47217,0.012348145771026612,8704.151982069016,490000
19.858215,0.11608941,-1.7277422,171.77962,-270.99487,2484.36,415.76596,571.9065,87.140594,3.1523516,0.01701457,2.013508,0.81952095,0.057650868,335.27078,11.059051,432.5295,421.47046,21.44023,0.0981614,-1.6930286,406.75305,509.29547,96.70506,1.072237,0.046522602,3.2890334,0.81865185,0.024191717,335.25626,1.1658195,423.51587,422.35004,0.01235263409614563,8765.915161132812,495000
19.337128,0.18786812,-1.5325918,105.7049,-99.83065,1921.9575,400.3701,545.1573,104.82276,0.78369623,0.031013029,2.709282,0.8586793,0.07870436,334.48434,6.350845,417.0943,410.74347,22.519073,0.3250116,-1.6893594,401.44437,607.3289,102.86492,1.1698918,0.052734945,3.5680547,0.90413785,0.034630682,334.47928,-0.91478217,418.1683,419.0831,0.012358967351913452,8827.710006713867,500000
