training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
323.91107,0.14218639,-7.680916,0.08235196,1.0,12.381988,-16.246895,122.657,0.42062807,-26.317585,-91.17154,0.29621172,303.93823,0.18666682,-7.717293,0.09144619,1.0,0.50098336,-28.129278,-92.08467,0.3562047,0.002485081720352173,6838.501583099365,545000
309.05405,0.13264415,-7.6318007,0.07007317,1.0,10.6576185,-10.473574,108.592865,0.44820586,-27.313736,-89.552185,0.24790728,311.56058,0.16606756,-7.720291,0.092195846,1.0,0.4101576,-27.73493,-90.12811,0.4916159,0.002472237491607666,6850.862800121307,550000
314.5465,0.21325636,-7.6686015,0.07927331,1.0,5.7697206,-10.292093,89.06379,0.4876005,-27.541,-88.963356,0.2463856,328.4054,0.15610738,-7.7203255,0.09220441,1.0,0.54152703,-27.00354,-92.90155,0.27011925,0.002590366268157959,6863.814660072327,555000
314.93478,0.12115366,-7.68625,0.08368555,1.0,10.18615,-6.3214355,104.38614,0.749956,-26.500244,-91.838974,0.30113226,308.16382,0.15710405,-7.700747,0.08730979,1.0,0.7139261,-26.912195,-91.141815,0.35697964,0.0029895970344543457,6878.762672185898,560000
302.96826,0.17324835,-7.6522484,0.07518502,1.0,8.200495,-8.967698,102.802925,0.5932367,-27.38863,-91.25743,0.29239234,326.4361,0.2103011,-7.711317,0.08995226,1.0,0.5099539,-28.298508,-90.308014,0.45205727,0.002491727447509766,6891.221339464188,565000
315.55185,0.18569522,-7.67585,0.08108546,1.0,12.950306,-9.781847,113.197044,0.33192557,-26.737238,-90.50345,0.26093423,305.80444,0.18205985,-7.7487235,0.0993039,1.0,0.51786375,-28.374832,-91.11047,0.3067008,0.0024740499019622803,6903.59162569046,570000
302.98752,0.18784004,-7.6643395,0.07820787,1.0,6.768542,-12.520291,100.57919,0.5345475,-27.70726,-91.06504,0.23455156,318.0783,0.16766371,-7.746663,0.09878872,1.0,0.42143688,-27.510475,-88.48039,0.29768658,0.0024737318992614746,6915.960312843323,575000
301.81223,0.18760243,-7.658057,0.07663721,1.0,6.1541405,-11.698933,126.094124,0.5460771,-26.489735,-89.34322,0.28157675,311.28146,0.17525505,-7.7233047,0.09294918,1.0,0.5402727,-26.906889,-90.969986,0.32520604,0.002859620475769043,6930.25847363472,580000
301.52155,0.18967625,-7.669458,0.07948737,1.0,5.2471557,-7.438589,102.15764,0.47295585,-26.779531,-88.44113,0.2760234,319.3786,0.17650306,-7.7484474,0.09923479,1.0,0.9512692,-27.948488,-94.2574,0.41711405,0.0028191707611083983,6944.354363679886,585000
305.68738,0.1355832,-7.672319,0.08020273,1.0,9.1483345,-16.903969,114.70975,0.49157593,-27.445427,-93.67818,0.24474065,321.79105,0.2166551,-7.731761,0.09506315,1.0,0.51802045,-27.299551,-87.45233,0.33721924,0.0028360485076904295,6958.534635543823,590000
292.81174,0.14132425,-7.6872206,0.08392809,1.0,7.6002183,-8.631037,101.33554,0.4979081,-28.714306,-90.87433,0.29834014,303.18256,0.13120942,-7.7508245,0.099828996,1.0,0.55153203,-29.205172,-91.23323,0.39498037,0.0025945093154907226,6971.507209062576,595000
328.05014,0.2120131,-7.6470833,0.073893696,1.0,8.097839,-11.610413,109.06102,0.40335086,-25.728422,-93.701904,0.32346934,316.6502,0.21682255,-7.7282524,0.09418619,1.0,0.4058348,-27.222668,-91.83194,0.35082272,0.002519357204437256,6984.1040234565735,600000
307.40076,0.16054365,-7.6454725,0.07349105,1.0,12.543418,-5.7789416,102.449585,0.4092136,-27.29371,-90.35284,0.2845496,308.0274,0.1262838,-7.736477,0.096242175,1.0,0.4804552,-26.26971,-87.453705,0.49317974,0.18353745317459105,7901.791536808014,605000
331.61096,0.19928858,-7.6509485,0.074860096,1.0,10.116568,-8.102468,109.53437,0.4516927,-28.375515,-93.02697,0.38257942,307.28476,0.14343607,-7.701537,0.08750728,1.0,0.68847406,-29.24096,-92.725235,0.38248587,0.0027748939990997314,7915.666042804718,610000
293.54236,0.11956329,-7.6419754,0.072616786,1.0,7.527594,-5.349352,97.91678,0.4314226,-30.163414,-94.70097,0.30807754,313.94897,0.1422095,-7.746423,0.09872874,1.0,0.68639773,-27.146286,-92.73683,0.39686656,0.0025042460918426514,7928.187306404114,615000
307.19727,0.16911927,-7.6499557,0.07461195,1.0,10.669145,-6.7822585,98.0096,0.46970648,-28.376503,-94.255424,0.2924477,304.98065,0.13464054,-7.699685,0.08704424,1.0,0.37995487,-27.906364,-88.38792,0.34623483,0.002508299446105957,7940.7288336753845,620000
313.87283,0.14966081,-7.6714096,0.079975374,1.0,13.333544,-10.213836,101.94587,0.44834995,-26.929966,-90.53538,0.25663316,306.53677,0.1767815,-7.7280354,0.09413183,1.0,0.5407072,-27.464125,-90.15993,0.3441468,0.002493797016143799,7953.1978504657745,625000
300.567,0.14680569,-7.671121,0.079903275,1.0,3.3931246,-3.987712,82.602844,0.42176396,-27.962208,-88.07333,0.23271209,312.37772,0.11225457,-7.7190833,0.09189374,1.0,0.56010973,-25.963923,-93.22273,0.33540994,0.002464778184890747,7965.521768569946,630000
307.4937,0.20331155,-7.65812,0.07665291,1.0,5.31297,-8.024215,94.65936,0.53680366,-28.252274,-93.659424,0.2583373,311.3816,0.22717883,-7.7022943,0.087696634,1.0,0.3916517,-26.702112,-90.58655,0.41137624,0.0024669683933258055,7977.856649637222,635000
297.41058,0.18878162,-7.6499033,0.07459887,1.0,15.751353,-9.170311,111.22147,0.5553366,-27.36348,-91.57193,0.33299726,305.62927,0.15503705,-7.732299,0.095197745,1.0,0.53178513,-25.74955,-90.124435,0.286402,0.002495339870452881,7990.333374977112,640000
315.1497,0.1831429,-7.661084,0.07739402,1.0,9.558223,-14.876502,127.40876,0.57853395,-26.313065,-88.78104,0.435059,321.20892,0.1178929,-7.7186413,0.09178323,1.0,0.4530615,-26.302439,-89.1342,0.5170896,0.002474236869812012,8002.704589366913,645000
304.52332,0.12408326,-7.66731,0.07895052,1.0,9.497385,-9.360292,132.44736,0.5008208,-26.076065,-88.21219,0.531718,316.1815,0.18470874,-7.73057,0.09476539,1.0,0.52959794,-27.371803,-92.33565,0.34134477,0.002433723306655884,8014.873242855072,650000
301.02374,0.12052281,-7.7102146,0.08967656,1.0,9.2500925,-11.190028,126.498535,0.4716673,-26.662148,-91.15906,0.30100277,317.40463,0.18459517,-7.735448,0.095984995,1.0,0.48892877,-26.030697,-91.893265,0.33235112,0.0024483217239379884,8027.114877462387,655000
308.19604,0.16471379,-7.643981,0.073118135,1.0,10.6837635,-10.640086,110.05618,0.5572615,-27.598553,-92.16272,0.276792,314.52496,0.1462335,-7.7060413,0.088633426,1.0,0.45450476,-27.063496,-90.885666,0.5514444,0.0028424153804779053,8041.327007770538,660000
318.7584,0.16530718,-7.658987,0.07686981,1.0,9.06113,-5.2549477,101.641624,0.5753583,-27.664156,-94.11111,0.27158415,320.70337,0.19059823,-7.7497406,0.09955815,1.0,0.69961,-27.267553,-93.44464,0.42521784,0.0028031357765197756,8055.342730998993,665000
324.8515,0.16234225,-7.6690507,0.07938555,1.0,11.158112,-8.4372425,114.01482,0.50336313,-26.772667,-91.338394,0.27421945,314.42242,0.16685438,-7.7268047,0.0938242,1.0,0.38055888,-26.646334,-89.716324,0.4301123,0.002749656581878662,8069.091045856476,670000
315.57263,0.17544423,-7.6550097,0.07587542,1.0,9.316373,-7.956935,107.471756,0.42329398,-28.137302,-93.277374,0.20645536,315.3869,0.16669266,-7.717154,0.09141144,1.0,0.4008633,-26.274866,-87.88131,0.4135033,0.002815175151824951,8083.166954994202,675000
310.30255,0.13360229,-7.6674166,0.07897711,1.0,5.545716,-11.690572,104.81828,0.57928646,-28.418306,-92.54999,0.25150853,306.31134,0.15948737,-7.7445164,0.098252065,1.0,0.38109866,-28.011448,-89.73204,0.44331795,0.002757509708404541,8096.954541683197,680000
319.64935,0.20205969,-7.6554985,0.07599755,1.0,7.580604,-20.987038,111.44559,0.38592893,-27.548756,-90.33185,0.2568537,314.6463,0.18980399,-7.7113824,0.08996858,1.0,0.42796552,-27.706556,-87.755325,0.30106756,0.00283890962600708,8111.149123907089,685000
305.77283,0.12237726,-7.658289,0.0766952,1.0,13.058359,-3.7922888,106.65305,0.7944467,-28.35139,-91.32591,0.28878397,312.79517,0.18312758,-7.73138,0.09496793,1.0,0.53826797,-27.444565,-91.8319,0.5463585,0.002673826837539673,8124.51829123497,690000
326.7897,0.18050152,-7.65324,0.075433,1.0,17.784687,-18.37792,121.159546,1.2068962,-28.061548,-93.16888,0.24416491,304.28003,0.14639136,-7.7230883,0.092894986,1.0,0.38918972,-28.716728,-91.01726,0.3437484,0.002601037406921387,8137.523506402969,695000
294.34058,0.113648854,-7.66574,0.078557946,1.0,4.8998756,-6.469502,89.545235,0.62157965,-27.825724,-94.83099,0.31108007,310.58133,0.1978397,-7.7374115,0.09647589,1.0,0.48416993,-28.453133,-91.76167,0.2502876,0.002591189908981323,8150.479485273361,700000
305.12732,0.17348328,-7.656443,0.076233715,1.0,7.2992363,-9.848809,131.57263,0.56805366,-26.928669,-93.110664,0.37950796,339.52814,0.18061614,-7.763272,0.10294089,1.0,0.8084351,-28.158207,-89.33476,0.4050151,0.18025063581466674,9051.732761859894,705000
314.23328,0.16484345,-7.664941,0.07835821,1.0,9.890676,-20.891506,111.93152,0.42332712,-27.328028,-95.18983,0.26414812,301.5714,0.15964158,-7.736136,0.09615694,1.0,0.55156547,-27.686335,-90.346756,0.4113753,0.0026656298160552976,9065.060946941376,710000
315.9718,0.16058913,-7.6688614,0.07933831,1.0,12.723696,-11.427086,111.105835,0.35759062,-26.320742,-90.973885,0.3766029,310.77765,0.13941316,-7.743064,0.09788895,1.0,0.5469234,-26.854733,-89.61839,0.37906575,0.0025567488193511964,9077.844722747803,715000
298.44482,0.17867683,-7.6775236,0.0815039,1.0,11.865652,-18.743788,165.0189,0.501431,-27.441448,-90.635895,0.3006244,297.54922,0.17534351,-7.704812,0.08832601,1.0,0.8419918,-27.38546,-90.39784,0.35819262,0.0026271159648895265,9090.980334281921,720000
311.54388,0.09118368,-7.6657877,0.07856998,1.0,12.6250105,-7.137731,105.41948,0.39217183,-27.768215,-94.54686,0.27256715,326.4275,0.18462849,-7.726597,0.09377222,1.0,0.5447696,-27.409386,-88.16051,0.38580957,0.0026396610260009767,9104.178674221039,725000
311.22385,0.16128474,-7.66407,0.07814048,1.0,16.184017,-7.311959,97.16399,0.53806186,-26.887403,-91.664276,0.21940786,301.4494,0.18169095,-7.721992,0.09262102,1.0,0.50805247,-28.095057,-91.71985,0.32692707,0.0025670607566833496,9117.014005422592,730000
309.6147,0.18354762,-7.650228,0.074679986,1.0,11.597389,-14.267848,115.06845,0.5683699,-25.313229,-91.64447,0.28483054,324.65057,0.19209138,-7.7027397,0.087807864,1.0,0.54842854,-27.75622,-94.068214,0.2937633,0.002531220865249634,9129.670149326324,735000
287.15674,0.12245789,-7.6491776,0.07441726,1.0,4.5092974,-7.343706,89.86443,0.52086353,-28.726646,-92.94032,0.33304885,309.0039,0.17962039,-7.713238,0.09043239,1.0,0.31534868,-27.350286,-91.03697,0.47730586,0.002640580892562866,9142.873104095459,740000
303.82288,0.13813171,-7.6622157,0.07767691,1.0,7.622575,-7.922388,103.18897,0.3830199,-28.337349,-94.15633,0.3078503,317.35083,0.18093884,-7.731303,0.094948724,1.0,0.8850783,-27.695633,-93.599365,0.3438053,0.002561880159378052,9155.682536363602,745000
303.63568,0.12847319,-7.647415,0.073976755,1.0,7.4283276,-5.2670956,86.21146,0.9124628,-27.652178,-91.41971,0.24585524,314.23132,0.17365927,-7.7243004,0.093198135,1.0,0.6323179,-26.428253,-92.59267,0.3863973,0.0027980927467346193,9169.673030853271,750000
