training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
18.91775,-18.716225,1162.7094,622.8918,1.9289964,-11.971785,0.55648005,1.0,2.9367363,0.5788717,-0.30213693,-0.015098043,-41.99865,-89.749954,0.70667565,636.70636,2.051728,-11.835637,0.52925044,1.0,4.724333,0.61100733,-0.3960466,0.017676502,-38.831894,-89.683075,0.84864813,0.01929672522544861,8153.710803747177,310000
13.973285,-18.701958,1400.1842,698.7745,2.4023175,-11.722656,0.5066541,1.0,7.46805,0.7209722,-0.49165624,-0.06295321,-37.011852,-86.695755,0.73547876,624.13544,2.1504552,-11.86911,0.53594506,1.0,4.6045604,0.6478474,-0.3950965,-0.07023877,-35.78754,-88.56119,0.74568534,0.019310972595214845,8250.26568031311,315000
20.262676,-18.7187,1261.4478,591.62854,1.4831536,-11.950074,0.55213785,1.0,4.8721943,0.65883577,-0.518601,-0.0052517503,-33.259537,-91.23245,0.66874397,680.6343,1.9564269,-11.980228,0.55816865,1.0,9.625203,0.592746,-0.4613052,-0.02825255,-37.458385,-93.570694,0.624514,0.019616090631484985,8348.346143722534,320000
27.214363,-24.405838,1562.8503,673.9982,1.9431181,-11.633804,0.4888837,1.0,4.8153534,0.5623143,-0.34423026,-0.033584684,-36.091885,-89.80662,0.94382393,607.1177,1.600816,-11.813747,0.52487236,1.0,5.485791,0.59132695,-0.4098295,0.008069277,-36.657352,-89.98071,0.7183724,0.019909615516662597,8447.89423775673,325000
16.136375,-23.266788,1474.956,665.38586,2.1652584,-11.938976,0.54991835,1.0,3.0894854,0.5049684,-0.44548425,0.00317692,-36.06038,-86.23007,1.5023956,616.7332,1.854274,-11.899986,0.54212016,1.0,4.579159,0.61566025,-0.4394884,0.03990656,-34.942734,-85.621284,0.7685987,0.019836439943313598,8547.076448917389,330000
15.291856,-16.503977,1275.5029,595.95386,1.73841,-11.531609,0.46844456,1.0,5.371167,0.5419599,-0.3464991,0.0068452805,-36.40671,-88.4326,0.8194469,605.3121,1.6924177,-11.535804,0.46928364,1.0,4.310046,0.5370358,-0.33762792,0.015943944,-40.43754,-86.5668,0.929011,0.018704966974258424,8640.601295232773,335000
11.128166,-14.726345,1249.9152,572.0217,1.6786051,-11.646559,0.49143472,1.0,5.2950277,0.60050607,-0.30643493,0.029332556,-41.699173,-88.21521,0.76978433,691.423,1.9641678,-11.7955475,0.52123255,1.0,2.8346744,0.50698674,-0.4140389,0.032845825,-38.756058,-89.53418,0.9307153,0.018866486835479736,8734.933750629425,340000
14.085936,-12.471432,1141.6625,653.1748,1.9063157,-11.600781,0.4822793,1.0,3.5311034,0.57752675,-0.36578918,-0.058940537,-33.899597,-83.07892,0.7446553,678.66437,1.9407321,-11.754969,0.51311684,1.0,9.009269,0.5969095,-0.4559526,-0.06082926,-35.425045,-84.60942,0.7590772,0.019370103883743287,8831.78428030014,345000
19.482853,-26.09415,1512.3145,611.1477,1.7488503,-11.737051,0.50953335,1.0,4.966893,0.6114049,-0.3882087,-0.0023346245,-38.65904,-90.61969,0.7171197,641.14325,1.8746896,-11.769088,0.5159404,1.0,5.062582,0.67991936,-0.40472275,-0.013168879,-37.012604,-87.73894,0.6482552,0.018782003355026246,8925.6943089962,350000
12.949756,-12.561653,1142.1538,635.9852,2.0473933,-11.681901,0.49850327,1.0,4.478548,0.540901,-0.38491616,0.017953105,-35.142925,-86.09218,0.79516417,573.96533,1.9419584,-11.685976,0.49931818,1.0,6.584853,0.73663825,-0.5434158,-0.00050501525,-39.90541,-86.48231,1.0795457,0.018910294771194457,9020.245793819427,355000
17.918312,-24.116585,1271.8645,628.51465,1.8102812,-11.83663,0.5294489,1.0,4.4621344,0.6149701,-0.42879266,0.044822194,-36.723454,-88.59834,0.79023993,640.86646,1.7326856,-12.034224,0.56896764,1.0,7.5485883,0.6103648,-0.5083798,0.047580555,-35.93196,-89.38687,0.65204453,0.018772365427017212,9114.107632875443,360000
15.6335945,-14.764511,1176.4938,628.2541,1.9130921,-11.740543,0.5102317,1.0,4.2922964,0.5647917,-0.33768237,-0.051642,-38.832405,-88.725136,0.6767734,639.3787,2.0930176,-11.757786,0.51368,1.0,8.917125,0.6398654,-0.46625984,-0.047071517,-35.95632,-90.963715,0.9093514,0.01978647904396057,9213.040039777756,365000
12.930572,-15.026385,1168.2628,592.7207,1.8374975,-11.519528,0.46602866,1.0,4.750103,0.6132246,-0.53043115,0.025300056,-37.781227,-87.89409,0.7092178,634.46936,2.0423722,-11.58987,0.48009714,1.0,12.933298,0.6970912,-0.5313333,0.02025713,-40.830395,-85.298874,0.9598573,0.019271132040023804,9309.395712137222,370000
