training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,training/value/binary_accuracy,training/value/categorical_accuracy,training/value/contrastive_loss,training/value/logits,training/value/logits_neg,training/value/logits_pos,training/value/v_max,training/value/v_mean,training/value/v_min,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,validation/value/binary_accuracy,validation/value/categorical_accuracy,validation/value/contrastive_loss,validation/value/logits,validation/value/logits_neg,validation/value/logits_pos,validation/value/v_max,validation/value/v_mean,validation/value/v_min,time/epoch_time,time/total_time,step
48.012962,-0.896247,-1.7383404,0.99967957,0.9765625,0.0016987269,-18.87104,-18.962648,4.489199,147133.9,2419.8472,6.6182274e-06,6.6457844,-6.3046827,202.73398,0.999588,0.96484375,0.0017022558,-18.340582,-18.429882,4.430829,111706.43,1451.5923,0.00024576957,52.082413,-1.209949,-1.8236871,0.99783325,0.734375,0.014388851,-18.758585,-18.825796,-1.6191553,226280.52,567.32324,4.8570418e-14,0.99749756,0.66015625,0.01472621,-17.94817,-18.010313,-2.1015158,13666.856,125.880806,2.7330938e-11,0.014740092325210572,3453.583838701248,155000
34.9001,-0.9681774,-1.7759522,0.9997406,0.97265625,0.0017331615,-18.766777,-18.857735,4.428069,73586.99,1811.9526,8.012891e-06,2.7766607,-5.383543,220.7763,0.99946594,0.97265625,0.002037178,-18.532448,-18.621216,4.103219,68241.28,1678.9039,2.2620601e-05,50.316795,-0.92001164,-1.7351699,0.9980469,0.75,0.0126959495,-18.511292,-18.579271,-1.1764568,35990.89,270.09467,4.766297e-14,0.9975128,0.703125,0.01272407,-17.990898,-18.056513,-1.2594687,600714.4,2675.1885,4.549135e-10,0.014737684440612794,3527.272271633148,160000
26.107048,-1.4537702,-1.8154061,0.9996338,0.96875,0.0020467264,-18.66742,-18.756441,4.032844,418495.66,2020.6582,3.3418996e-07,4.408725,-4.1716948,181.98296,0.99946594,0.953125,0.002154497,-18.31174,-18.400053,4.2084494,35871.336,1047.939,1.642103e-05,47.93743,-1.4531264,-1.845572,0.99780273,0.71875,0.013914779,-18.60745,-18.673937,-1.6533757,4716633.0,9319.457,9.216945e-13,0.99760437,0.65234375,0.015483302,-18.13018,-18.193167,-2.068316,10564.625,142.28114,1.6894826e-10,0.014743095827102662,3600.987761259079,165000
41.612823,-1.2574983,-1.6864316,0.9997711,0.9921875,0.0012521306,-19.601727,-19.695333,4.269148,600094.25,2634.554,2.6106265e-05,5.7418785,-8.783075,280.45795,0.999588,0.9765625,0.0015117474,-18.813902,-18.905264,4.4836817,256546.88,3184.9292,0.0002967463,47.09293,-1.2736282,-1.7710282,0.9977722,0.734375,0.01313745,-19.262459,-19.333887,-1.0476562,943408.44,2385.6052,2.0006299e-08,0.9977112,0.69921875,0.012761686,-18.530617,-18.59785,-1.3858285,9777.588,117.87203,5.001837e-09,0.014740033769607544,3674.6879415512085,170000
45.65352,-0.8329891,-1.7730634,0.9997101,0.984375,0.0014049036,-19.410156,-19.504946,4.7609186,215014.03,1976.0995,0.0033026147,6.4085536,-4.8034725,241.93063,0.99949646,0.96484375,0.0018033404,-18.827835,-18.919155,4.4586163,15856.416,778.471,0.006905743,46.073154,-1.6368561,-1.7798421,0.99772644,0.73828125,0.0127242245,-18.941525,-19.011335,-1.139797,77371.1,580.56726,1.6128792e-09,0.99772644,0.6796875,0.012471834,-18.427452,-18.49496,-1.2126366,23952.613,322.09265,1.4822816e-09,0.014692160654067993,3748.1487562656403,175000
34.954704,-1.1689868,-1.7537788,0.9996338,0.98046875,0.0017369038,-18.959904,-19.050987,4.2665095,62802.883,1388.947,0.00045031295,4.2846904,-3.339062,187.02194,0.9994354,0.95703125,0.0018430996,-18.325836,-18.414963,4.4018745,179659.17,2413.4075,0.00094230496,45.257523,-1.14538,-1.6818169,0.9975281,0.7109375,0.0151408445,-18.160301,-18.224041,-1.9068781,138308.8,501.48874,7.040904e-11,0.9974365,0.62890625,0.015306765,-17.777985,-17.839462,-2.1014628,28604.088,255.56743,8.0108425e-10,0.014701759386062623,3821.6575644016266,180000
44.399452,-0.9609025,-1.8031511,0.9996643,0.984375,0.0015850421,-19.172544,-19.266827,4.86925,498587.06,2898.7441,0.00010489068,7.0822997,-4.3677177,244.89,0.9995575,0.97265625,0.0016659725,-18.757225,-18.848322,4.4730005,62171.03,1572.703,0.000694021,39.61232,-1.3724885,-1.7006868,0.9978943,0.765625,0.013538888,-18.721119,-18.78996,-1.1656486,1108239.8,2484.1187,2.4441884e-11,0.9976959,0.70703125,0.012662274,-18.286312,-18.353764,-1.0861487,13925.61,242.47688,4.0333326e-10,0.014690164184570313,3895.1083977222443,185000
44.861404,-0.7607311,-1.6371937,0.99967957,0.9765625,0.0017233662,-19.332993,-19.42549,4.2542496,71351.055,1446.5547,3.1566497e-06,5.4914865,-5.770609,227.49368,0.9995117,0.96484375,0.0018500574,-18.805004,-18.894796,4.0923424,178226.2,1985.4104,9.047212e-09,38.59778,-1.6713946,-1.6436121,0.9977417,0.73046875,0.013491627,-18.600689,-18.66789,-1.4641285,65585.46,358.19293,1.3019005e-10,0.99760437,0.69921875,0.01327966,-18.062223,-18.126945,-1.5579436,55369.04,441.672,2.2200843e-10,0.014751841688156127,3968.8676187992096,190000
47.94419,-0.6183558,-1.6627336,0.9995575,0.98046875,0.0017830372,-19.019783,-19.111048,4.2530427,136762.64,1435.3367,4.177638e-05,3.570275,-6.4059496,264.30692,0.9994049,0.95703125,0.0020751944,-18.89353,-18.982777,3.8648813,174095.61,1695.7751,3.864229e-05,44.050144,-1.0123852,-1.740641,0.99772644,0.765625,0.014420243,-18.724466,-18.79046,-1.8956592,28004.752,238.23065,5.492798e-15,0.99775696,0.6640625,0.014310368,-18.510422,-18.575483,-1.9196665,142924.98,983.966,1.1166632e-13,0.014793526887893677,4042.8352653980255,195000
44.18216,-0.86109066,-1.770011,0.9997711,0.96875,0.0015953749,-18.871096,-18.961542,4.1929007,197304.95,1142.1095,1.7861512e-05,4.308394,-4.7301073,271.0567,0.9994812,0.96484375,0.0017589614,-18.868822,-18.957317,3.6974561,591274.25,3030.712,0.00025489175,43.20012,-1.5729746,-1.7392623,0.9974518,0.70703125,0.014344864,-18.518654,-18.583761,-1.91612,75292.195,233.38977,6.3306986e-09,0.99739075,0.63671875,0.015212655,-18.645096,-18.710228,-2.0368247,35130.688,234.56223,1.0236374e-09,0.014765137767791748,4116.660965681076,200000
