training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
202.09674,0.17460409,-4.6288986,0.013682452,1.0,0.8477639,-1.8010569,22.389606,0.261938,-39.395103,-96.99106,0.26528755,198.3841,0.19761035,-4.6612906,0.02663914,1.0,0.43015924,-38.67034,-97.06451,0.34075403,0.0032134180545806885,8162.056313753128,560000
206.05121,0.22518909,-4.6312113,0.014607479,1.0,1.4206995,-0.7444773,14.132966,0.4951676,-38.413452,-96.49556,0.2346649,199.06488,0.16278884,-4.653446,0.023501342,1.0,0.32930577,-39.3216,-96.52411,0.24651125,0.0031986576080322267,8178.0496509075165,565000
195.52684,0.121254236,-4.6319013,0.014883607,1.0,1.2955027,-0.8302239,18.20943,0.355398,-39.141712,-96.29753,0.30197734,189.89594,0.15051883,-4.6540194,0.023730665,1.0,0.38299844,-37.240177,-95.360054,0.1716538,0.0031973766326904296,8194.036581993103,570000
213.10587,0.22493601,-4.629292,0.01383968,1.0,0.6033062,-0.74037445,18.294048,0.6205112,-40.14703,-97.02097,0.22275749,181.75777,0.17382947,-4.6547184,0.02401024,1.0,0.32455742,-36.98699,-96.433235,0.19676694,0.00323048939704895,8210.18908238411,575000
192.72696,0.16785336,-4.6267557,0.012825307,1.0,1.1782185,-0.79094267,20.274311,0.6675463,-37.993027,-96.86703,0.30748564,211.34024,0.17764008,-4.650992,0.022519745,1.0,0.25976995,-39.162098,-95.362236,0.4786107,0.0032793407440185546,8226.58582162857,580000
192.35957,0.12283425,-4.6295614,0.013947509,1.0,0.98838025,-0.694434,29.829706,0.44643542,-39.57457,-96.99341,0.41916892,200.96393,0.22870387,-4.656943,0.024900192,1.0,0.41581988,-40.19571,-96.45179,0.27890337,0.0032742888927459715,8242.957312107086,585000
193.55554,0.1500358,-4.6344576,0.01590595,1.0,1.266675,-0.8571369,16.85189,0.29347166,-38.3127,-95.91406,0.22546819,189.07579,0.18418655,-4.6650476,0.028142089,1.0,0.32192755,-38.645103,-96.957535,0.37612134,0.003307859182357788,8259.49665927887,590000
196.02643,0.21385686,-4.628748,0.013621963,1.0,0.7860441,-0.857805,17.501888,0.31801966,-40.48182,-96.45068,0.24831043,194.90115,0.185976,-4.6512604,0.022627136,1.0,0.53985083,-38.432537,-95.86223,0.26409507,0.0032993560791015624,8275.99347615242,595000
202.3635,0.21319996,-4.626951,0.012903228,1.0,0.5666325,-0.62056094,13.610264,0.3852625,-39.394646,-95.756195,0.1735352,186.51572,0.13996017,-4.656494,0.024720645,1.0,0.33796227,-39.39017,-95.91356,0.3026286,0.003353014612197876,8292.758588790894,600000
190.03624,0.16556735,-4.627749,0.013222608,1.0,0.72845,-1.5829315,19.243122,0.31195533,-39.306572,-95.52876,0.16523981,208.62842,0.2659027,-4.655369,0.024270535,1.0,0.3173257,-39.956696,-95.059784,0.550179,0.2102544409275055,9344.03086566925,605000
199.49207,0.21993639,-4.628082,0.013355638,1.0,0.91893643,-0.79209554,20.756578,0.30703956,-39.65395,-96.68743,0.21034339,203.0928,0.17945808,-4.650667,0.02238974,1.0,0.25938845,-39.52436,-96.50513,0.22023243,0.0031882972717285156,9359.972408533096,610000
193.32536,0.16242833,-4.6301384,0.014178494,1.0,1.1967002,-0.84580946,17.403755,0.2653804,-39.536354,-97.5491,0.20338118,199.08707,0.18553622,-4.654188,0.023798198,1.0,0.24068734,-40.991337,-96.26979,0.16847159,0.0032323509216308595,9376.134207725525,615000
204.55473,0.22663742,-4.6275916,0.0131597025,1.0,0.8860694,-1.8574419,16.91955,0.41553164,-40.076096,-96.3764,0.1489411,192.08484,0.17368203,-4.6516895,0.022798846,1.0,0.40407932,-38.44294,-96.2783,0.2627805,0.003164385652542114,9391.95618057251,620000
213.13907,0.24775107,-4.6257668,0.012429811,1.0,0.79245555,-1.0054423,15.823513,0.41474056,-37.117836,-96.22258,0.15738122,202.00056,0.2064289,-4.670348,0.030262185,1.0,0.42972648,-39.27845,-95.71291,0.22250214,0.003119272422790527,9407.552578687668,625000
193.99982,0.25888348,-4.6254463,0.012301482,1.0,0.6435692,-0.75540876,18.681776,0.67811084,-39.705345,-96.03757,0.25989553,180.29355,0.14403394,-4.654676,0.023993364,1.0,0.33650792,-37.994568,-95.35701,0.32844818,0.0032384232997894288,9423.744728565216,630000
206.8483,0.18516928,-4.6268616,0.012867728,1.0,0.6999428,-1.2936449,16.93069,0.28504163,-37.036503,-96.61445,0.18929778,201.36974,0.1902889,-4.6532927,0.023439853,1.0,0.31461674,-39.811584,-96.333466,0.5113392,0.0031912190437316896,9439.700859069824,635000
202.34018,0.22688855,-4.627726,0.013213466,1.0,1.6605544,-0.7321298,20.78811,0.2882524,-39.398697,-97.28163,0.24919644,199.30864,0.16874951,-4.6539493,0.023702634,1.0,0.3240158,-38.253967,-96.69318,0.25340858,0.00299938383102417,9454.697813749313,640000
191.27405,0.1116387,-4.629509,0.013926439,1.0,1.5621421,-1.1241277,21.746815,0.45119828,-38.226933,-97.08129,0.20928377,202.8204,0.19691294,-4.652875,0.023273025,1.0,0.38202542,-38.675106,-96.53474,0.36135697,0.003053349018096924,9469.964600801468,645000
198.14212,0.17715779,-4.6293545,0.013864693,1.0,1.0057881,-1.3653351,21.370483,0.42063355,-38.730038,-97.81114,0.2046431,199.7818,0.19111264,-4.6552577,0.024225963,1.0,0.3327862,-40.551746,-95.78741,0.2510817,0.0030160539150238036,9485.044906377792,650000
187.45444,0.14459512,-4.630193,0.014200247,1.0,2.0617619,-1.575407,19.391302,0.29938504,-40.279808,-96.95856,0.20217901,197.11844,0.24591762,-4.6523333,0.023056183,1.0,0.42852747,-38.637173,-96.93111,0.25587013,0.003035379695892334,9500.22184252739,655000
203.98561,0.23262185,-4.625227,0.012213776,1.0,0.65542996,-0.54574704,18.856192,0.34638518,-39.916397,-96.81907,0.32058102,188.55225,0.16899505,-4.6598577,0.026066,1.0,0.38516644,-39.023033,-96.32149,0.24738201,0.0030400736808776857,9515.422246694565,660000
191.3683,0.17789808,-4.6252193,0.0122107295,1.0,0.6889832,-1.1347022,20.418554,0.3680346,-40.763786,-96.34872,0.1872354,193.11462,0.14161605,-4.6609554,0.026505262,1.0,0.5176388,-39.34711,-96.5493,0.36447853,0.0030249534130096433,9530.5470495224,665000
197.61464,0.204777,-4.625691,0.012399275,1.0,1.4198315,-0.65481424,17.478266,0.32352376,-39.531967,-95.951416,0.17007597,198.02487,0.16263482,-4.6718187,0.030850604,1.0,0.3359565,-36.81876,-96.20595,0.26112515,0.00303241982460022,9545.709184646606,670000
180.24777,0.14758667,-4.630638,0.014378316,1.0,0.86121523,-1.6238487,20.681232,0.41823578,-39.106308,-97.07545,0.25088617,194.77907,0.21632634,-4.6647825,0.028036071,1.0,0.44980013,-40.0999,-96.01423,0.2765483,0.003037543869018555,9560.89694404602,675000
203.31912,0.24042392,-4.628277,0.013433695,1.0,0.97497,-0.966021,19.997787,0.37501237,-38.380264,-96.07625,0.21739474,196.12383,0.1644784,-4.6591816,0.025795475,1.0,0.3567319,-38.951675,-96.10562,0.46888435,0.003154672193527222,9576.670357704163,680000
206.26463,0.22354701,-4.627018,0.01293015,1.0,1.3445349,-0.5998445,18.997242,0.56783247,-39.879787,-96.807175,0.18453911,196.55334,0.17032114,-4.6549454,0.024101278,1.0,0.28464365,-39.38497,-96.16816,0.21380685,0.0033563722610473632,9593.452256441116,685000
202.1,0.192229,-4.630539,0.014338657,1.0,0.8228215,-1.0037514,20.462103,0.29985282,-39.86233,-95.44527,0.19795668,187.86948,0.14139652,-4.6531143,0.02336881,1.0,0.37966925,-39.96508,-96.782394,0.27434006,0.003365760660171509,9610.281096696854,690000
199.9186,0.19190314,-4.6268597,0.012866897,1.0,0.99733925,-1.1965938,19.171461,0.34830868,-39.11103,-96.80086,0.22762993,208.30463,0.17491153,-4.660716,0.026409363,1.0,0.37169605,-39.874695,-97.216,0.21367161,0.0033036186695098876,9626.79922914505,695000
206.58444,0.25296628,-4.6224546,0.011104709,1.0,1.0585212,-0.7705155,17.697487,0.3217095,-38.664764,-96.92501,0.16585246,193.14023,0.16975588,-4.653973,0.023712222,1.0,0.55057955,-38.8061,-97.16689,0.25182354,0.003166137456893921,9642.62994980812,700000
198.3064,0.2092199,-4.6261973,0.012601889,1.0,0.76221484,-1.0876217,18.042553,0.2711171,-38.178513,-95.95201,0.20231597,194.96063,0.19043447,-4.6667714,0.028831476,1.0,0.34379405,-38.80484,-95.921486,0.38233948,0.2042660460472107,10663.96024632454,705000
194.45517,0.22956407,-4.6245384,0.011938439,1.0,1.0895082,-1.2116852,17.044344,0.50356764,-40.995903,-96.67246,0.18182802,199.55571,0.19596812,-4.6551566,0.024185648,1.0,0.22145854,-40.630135,-97.25322,0.24587268,0.0030033029556274416,10678.976791858673,710000
187.92343,0.17409816,-4.6275043,0.01312488,1.0,0.7416863,-1.3359262,18.060797,0.3613053,-39.637657,-96.22987,0.19809133,202.06177,0.19266832,-4.658639,0.025578666,1.0,0.31782693,-39.99733,-96.38593,0.32016397,0.002998135232925415,10693.967503786087,715000
189.3729,0.22290285,-4.6275315,0.013135529,1.0,1.3253024,-0.58959126,22.098537,0.32155696,-39.85283,-97.00929,0.28141135,196.78455,0.21343689,-4.657135,0.024977027,1.0,0.46205187,-39.052956,-96.836075,0.17268883,0.0034005226612091066,10710.970154762268,720000
203.90149,0.24197415,-4.624027,0.011733684,1.0,0.9374889,-0.8426972,16.802797,0.4184246,-39.007397,-96.28432,0.1794003,205.51761,0.19186874,-4.655876,0.024473598,1.0,0.36476016,-38.80992,-96.7265,0.25062454,0.003369083595275879,10727.815611362457,725000
195.06836,0.17366397,-4.62514,0.012179089,1.0,0.84183913,-0.92100847,16.422035,0.3921085,-38.988335,-96.76759,0.13998336,195.59047,0.22120956,-4.6482086,0.021406354,1.0,0.34902608,-37.296257,-96.57858,0.20645207,0.00316764440536499,10743.65386557579,730000
199.83102,0.15013148,-4.6297016,0.014003679,1.0,0.704573,-1.1156485,19.05854,0.36316973,-39.272472,-96.550156,0.23856997,196.04791,0.17359668,-4.6617374,0.026818154,1.0,0.39455432,-39.417526,-97.20282,0.26005405,0.0031463557720184327,10759.385679244995,735000
192.75122,0.17811008,-4.6267505,0.012823144,1.0,1.0716963,-0.48094496,18.628815,0.38597566,-39.607887,-96.55818,0.25632098,209.4742,0.20432627,-4.656266,0.02462932,1.0,0.46165633,-39.27625,-95.452835,0.337723,0.003149207353591919,10775.13175034523,740000
195.82077,0.15699181,-4.6290097,0.01372689,1.0,0.6130729,-0.8027377,19.271128,0.70477945,-42.58644,-97.17362,0.2844568,195.2651,0.18202741,-4.6582003,0.025402939,1.0,0.28095055,-40.73755,-96.00186,0.30184966,0.003283448886871338,10791.549026489258,745000
196.79465,0.20750213,-4.6253753,0.012273043,1.0,1.2379413,-1.4471803,26.78163,0.3608947,-40.04802,-96.266495,0.25744814,198.17603,0.21013859,-4.653672,0.023591837,1.0,0.39375308,-39.498116,-96.43025,0.2693988,0.0033229172229766847,10808.163654327393,750000
199.65497,0.20321731,-4.627377,0.013073826,1.0,0.6019937,-0.9440009,16.370728,0.41964954,-38.615566,-97.21445,0.16907032,197.12637,0.16407038,-4.6582847,0.025436807,1.0,0.41146582,-39.687294,-96.796364,0.46722686,0.003269039535522461,10824.508903980255,755000
188.62132,0.14015985,-4.629098,0.013762212,1.0,1.2726398,-0.6655084,17.903551,0.50111157,-40.384155,-96.11154,0.32401544,200.43549,0.17404224,-4.6589804,0.025714964,1.0,0.3374229,-39.207394,-96.50682,0.25338632,0.003269205713272095,10840.854962348938,760000
