training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
0.15995221,-1.4000354,11.913475,9.189384,-2.3283064e-09,-9.189385,8.7370395e-08,1.0,1.4424809,1.3969839e-09,-1.4424808,-1.6930424,-1.6930428,-1.6930428,1.3499905,9.189386,-4.656613e-10,-9.189387,4.6109298e-07,1.0,1.5894036,-4.656613e-10,-1.5894036,-1.6933086,-1.6933087,-1.6933088,1.4038948,0.018499310064315797,4348.49202299118,170000
1.5007377,-0.26085103,13.460093,9.189384,2.3283064e-09,-9.189385,1.214444e-07,1.0,1.4576509,0.0,-1.4576509,-1.657413,-1.6574132,-1.6574132,1.1436679,9.189384,0.0,-9.189385,1.2586509e-07,1.0,1.7117449,-1.3969839e-09,-1.7117449,-1.6592247,-1.6592247,-1.659225,1.220054,0.018549449825286866,4441.239282131195,175000
1.6770555,-0.39948085,14.487666,9.189396,4.656613e-10,-9.189396,2.2066222e-06,1.0,1.4976064,-1.8626451e-09,-1.4976063,-1.6748624,-1.6748626,-1.6748627,1.1495651,9.189395,3.259629e-09,-9.189395,1.9912482e-06,1.0,1.6064484,-2.7939677e-09,-1.6064484,-1.6794043,-1.6794043,-1.6794045,1.2932267,0.018509970998764037,4533.78914809227,180000
0.5979743,-0.31197727,11.838233,9.189386,-3.259629e-09,-9.189385,3.4910119e-07,1.0,1.436999,-3.259629e-09,-1.436999,-1.7200227,-1.7200229,-1.720023,1.1899067,9.189386,2.3283064e-09,-9.189385,4.0463874e-07,1.0,1.6161876,-3.7252903e-09,-1.6161873,-1.7186106,-1.7186108,-1.7186109,1.2182021,0.018497190856933594,4626.275112628937,185000
0.22508767,-0.2698144,10.623203,9.189388,-1.8626451e-09,-9.189387,4.5648417e-07,1.0,1.4979331,0.0,-1.4979331,-1.7071052,-1.7071054,-1.7071054,1.224309,9.189386,-6.9849193e-09,-9.189385,1.5327886e-07,1.0,1.6710254,-2.3283064e-09,-1.6710254,-1.7082188,-1.708219,-1.708219,1.1967745,0.018524373722076416,4718.897004127502,190000
0.61639315,-0.6518647,14.21443,9.189386,4.656613e-10,-9.189385,2.3368578e-07,1.0,1.3655267,-2.3283064e-09,-1.3655267,-1.6851945,-1.6851945,-1.6851947,1.2550151,9.189386,1.3969839e-09,-9.189385,1.0368171e-07,1.0,1.6491501,4.656613e-10,-1.6491501,-1.6872251,-1.6872253,-1.6872253,1.3882093,0.018503898906707762,4811.4165098667145,195000
0.61115867,-2.9010105,18.242542,9.189386,-5.122274e-09,-9.189385,2.6892118e-07,1.0,1.3436828,4.656613e-10,-1.3436828,-1.6789606,-1.6789608,-1.6789608,1.4474852,9.189392,4.656613e-09,-9.189391,1.1352003e-06,1.0,1.6012692,-3.259629e-09,-1.6012692,-1.6758902,-1.6758902,-1.6758904,1.3156404,0.018494064569473268,4903.886845111847,200000
0.5182483,-0.4353519,14.044598,9.189384,4.1909516e-09,-9.189385,1.8871718e-07,1.0,1.2773715,9.313226e-10,-1.2773714,-1.6762424,-1.6762426,-1.6762426,1.2962124,9.189384,0.0,-9.189385,1.0505577e-07,1.0,1.6823547,-6.519258e-09,-1.6823547,-1.6738143,-1.6738145,-1.6738147,1.2440464,0.13375842108726502,5572.678961992264,205000
0.54661626,-0.38994,14.349462,9.189384,9.313226e-10,-9.189385,1.4861678e-07,1.0,1.3967696,8.8475645e-09,-1.3967696,-1.6705232,-1.6705232,-1.6705234,1.2937603,9.189386,1.8626451e-09,-9.189385,2.444796e-07,1.0,1.720389,-6.9849193e-09,-1.720389,-1.6691885,-1.6691887,-1.6691889,1.2420194,0.01849588580131531,5665.158401489258,210000
0.5909925,-0.9392112,14.718484,9.189386,-2.7939677e-09,-9.189387,4.560794e-07,1.0,1.3586377,-3.7252903e-09,-1.3586377,-1.6435426,-1.643543,-1.6435429,1.3289417,9.189386,4.656613e-10,-9.189385,3.4144333e-07,1.0,1.7194232,9.313226e-10,-1.7194232,-1.6414602,-1.6414603,-1.6414603,1.4520164,0.018547155237197875,5757.894190788269,215000
