training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,training/value/binary_accuracy,training/value/categorical_accuracy,training/value/contrastive_loss,training/value/logits,training/value/logits_neg,training/value/logits_pos,training/value/v_max,training/value/v_mean,training/value/v_min,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,validation/value/binary_accuracy,validation/value/categorical_accuracy,validation/value/contrastive_loss,validation/value/logits,validation/value/logits_neg,validation/value/logits_pos,validation/value/v_max,validation/value/v_mean,validation/value/v_min,time/epoch_time,time/total_time,step
24.656929,-1.0475576,-1.5790987,0.9997101,0.9765625,0.0012388463,-17.429455,-17.51405,4.1430364,93143.04,819.2488,0.0001408828,3.7735066,-2.6780386,182.46744,0.9995575,0.984375,0.0013455426,-17.395834,-17.481222,4.3783607,74303.1,1059.0881,0.025501765,43.023018,-1.3563435,-1.5667719,0.99720764,0.6953125,0.016909746,-17.56016,-17.617136,-3.0309105,3315.3975,42.53232,8.886334e-12,0.99716187,0.640625,0.01624373,-17.326878,-17.382812,-3.0628734,2110.5032,37.587475,4.205268e-12,0.014893445682525635,3410.782788038254,155000
28.74996,-0.97318125,-1.555481,0.99961853,0.97265625,0.0015693894,-17.484238,-17.570028,4.3918085,26798.959,621.73395,0.00019559488,4.117005,-4.2101927,186.35352,0.99957275,0.97265625,0.0017768369,-17.655859,-17.741531,4.19073,21476.062,443.27606,0.0005517615,41.03276,-1.2244573,-1.5676343,0.9971161,0.6328125,0.018336903,-17.055485,-17.108099,-3.6384678,3555.4033,34.385822,5.094726e-12,0.99702454,0.5859375,0.018235223,-17.034512,-17.086733,-3.7177677,1735.3176,15.683103,2.441507e-09,0.014755006551742554,3484.557831764221,160000
32.739872,-0.9520483,-1.54188,0.9997406,0.984375,0.0012860764,-17.597874,-17.682796,4.057745,22558.746,455.6543,2.8246697e-05,3.7717936,-6.0017586,255.33368,0.9996948,0.984375,0.0011585898,-17.942827,-18.029634,4.1932716,31425.812,584.7068,0.0024342875,33.36611,-1.385611,-1.4996804,0.99723816,0.6640625,0.017021637,-17.263166,-17.318798,-3.0767345,5540.937,34.501198,4.9641263e-12,0.9971161,0.58984375,0.018220328,-17.487837,-17.542719,-3.4921598,4712.0806,49.302128,3.440123e-09,0.014755870723724366,3558.3371963500977,165000
26.246605,-1.0424864,-1.4855585,0.9997101,0.97265625,0.0016841171,-17.533367,-17.618876,4.271578,46740.0,709.1423,1.4942358e-08,5.555123,-6.140602,203.78154,0.99954224,0.97265625,0.0018964256,-17.302166,-17.386267,4.143712,57220.37,814.3264,3.386033e-09,42.06929,-1.5055752,-1.5324675,0.99702454,0.671875,0.017080825,-17.429005,-17.48438,-3.3078446,9628.048,39.00065,4.6532408e-10,0.99694824,0.640625,0.01704431,-17.348087,-17.403736,-3.1572375,51984.25,248.33505,3.0855757e-10,0.014754187488555908,3632.1081466674805,170000
36.153313,-0.9184655,-1.6003913,0.9996033,0.97265625,0.0018413275,-17.97126,-18.058334,4.2334113,32546.113,549.6286,7.8590434e-05,6.443137,-4.611706,244.36937,0.999527,0.94921875,0.0019556805,-17.472239,-17.556885,4.112957,50553.414,808.51746,1.6528924e-05,36.942146,-1.114102,-1.4636813,0.9970398,0.59765625,0.019109689,-17.805992,-17.862045,-3.5120554,10190.662,43.536125,2.7069253e-11,0.9968262,0.546875,0.020036645,-17.54018,-17.594072,-3.797772,1083.7919,23.03136,4.8020563e-11,0.014715831565856933,3705.6873190402985,175000
40.67624,-0.68687344,-1.6353228,0.9996948,0.97265625,0.0016231791,-17.288792,-17.373875,4.4074445,15400.521,580.57477,4.7374022e-05,5.5616875,-4.978766,254.41264,0.9996033,0.9609375,0.0013846811,-17.57132,-17.656767,4.218483,10940.431,453.86438,0.00010222283,40.330933,-0.8902582,-1.5564156,0.9971771,0.65625,0.01683442,-17.007763,-17.062698,-2.9984074,1801.9419,34.06567,3.0499956e-09,0.9972534,0.63671875,0.017050764,-17.31929,-17.375269,-3.0446532,2294.9478,35.768177,7.110749e-10,0.01481017870903015,3779.7382242679596,180000
33.599533,-0.6100247,-1.4983406,0.9996033,0.98828125,0.0015137397,-17.38262,-17.468592,4.5407076,193796.58,1142.9448,0.007796516,4.1261525,-4.5481687,209.76675,0.99957275,0.99609375,0.0014743062,-17.790054,-17.876366,4.220172,66135.484,805.4248,0.007682325,35.673355,-1.1588471,-1.6721604,0.99728394,0.703125,0.017490583,-17.333096,-17.387966,-3.3406303,2991.384,29.483376,5.280308e-11,0.99720764,0.6171875,0.018385695,-17.57324,-17.628302,-3.532465,1420.4655,23.136982,7.961015e-11,0.014774783372879028,3853.612152814865,185000
27.12497,-0.98141015,-1.5330491,0.9998169,0.984375,0.0010835316,-18.02501,-18.112938,4.397126,26295.865,669.2265,0.0069636405,5.142739,-5.8076673,261.0477,0.9996948,0.984375,0.0011511495,-17.570621,-17.65677,4.397951,295058.44,2245.1252,0.0028487172,36.48294,-1.9046867,-1.6113863,0.99723816,0.66015625,0.019546783,-17.557144,-17.611322,-3.7413707,9927.405,58.412487,8.752069e-12,0.9972687,0.6171875,0.018880058,-16.917778,-16.969736,-3.6677353,1956.6349,31.89893,1.2439584e-10,0.014749192810058594,3927.358131170273,190000
32.345463,-0.9389605,-1.5251377,0.9996338,0.96484375,0.0017833901,-17.455597,-17.53949,3.937694,30892.074,474.65613,0.00038321374,3.7385056,-4.459979,246.65694,0.99957275,0.96484375,0.001668841,-17.376257,-17.460278,4.0497556,9655.597,386.90952,0.00040134747,36.01145,-1.5473847,-1.4970968,0.99705505,0.6328125,0.019852951,-17.382097,-17.435013,-3.888082,16187.361,58.110756,1.3457846e-09,0.99687195,0.5390625,0.021002635,-16.913246,-16.962856,-4.2615,1472.1173,29.92453,2.6561947e-11,0.014742914819717408,4001.072715997696,195000
33.120956,-0.8519133,-1.5344496,0.9997101,0.984375,0.0012761405,-17.49989,-17.584484,4.071953,24909.7,486.66708,0.0075053736,8.422714,-7.66274,303.1374,0.9996948,0.98046875,0.0014277296,-17.19334,-17.276585,4.033597,8019.2427,402.0246,0.00248067,35.523956,-1.4864116,-1.4948547,0.99720764,0.69140625,0.015715143,-17.537895,-17.595966,-2.7296567,3375.6106,34.963413,2.117285e-09,0.99705505,0.66015625,0.01619605,-17.007244,-17.062183,-2.997052,2361.8826,23.073505,5.9374185e-12,0.014763550806045533,4074.890479326248,200000
