training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
17.521755,0.27349114,-1.6705079,315.14557,-296.211,3802.886,412.0484,434.2534,90.61142,2.8664205,0.042243995,2.8083198,0.8680657,0.029194267,320.47293,2.48559,428.07205,425.58646,16.551102,0.16410592,-1.7244608,413.2915,454.02664,89.60996,3.5013278,0.13219869,4.122819,0.8917354,0.015932463,320.48148,-26.343159,429.31558,455.65875,0.012027294921875,2298.232141494751,125000
16.247587,0.14386676,-1.5877993,317.7267,-392.8777,3864.7627,416.0972,510.052,86.548035,2.2745678,0.014644528,1.6477131,0.8449489,0.07492908,322.03433,11.385675,432.1989,420.81323,17.339256,0.2549072,-1.6206048,419.57513,466.32443,82.98157,0.20309128,0.024854265,2.1704986,0.8378805,0.027333643,322.02774,8.097625,435.6765,427.5789,0.012032579660415649,2358.3950498104095,130000
15.934311,0.1646591,-1.6977503,376.4,-240.93314,4617.391,415.9322,404.46503,86.49614,2.661267,0.036833122,2.9194431,0.84630847,0.04087267,322.93594,4.2520585,432.07898,427.82693,12.629185,0.15295887,-1.6313906,428.8446,424.16852,73.02745,0.25936645,0.013838787,2.1809945,0.7742171,0.033323746,322.96655,11.678863,444.99292,433.31406,0.012031994199752807,2418.555030822754,135000
16.285393,0.15130547,-1.6784629,679.0994,-571.2248,18586.416,402.9602,445.51224,100.177444,2.9411528,0.5908793,10.245398,0.9024175,0.02676931,321.38867,-173.83249,419.02963,592.8621,17.586685,0.34020764,-1.6095276,410.00574,453.23483,92.85565,2.9944432,0.058569968,3.2499692,0.891639,0.054174695,321.46024,-2.7549036,426.07874,428.83365,0.012027252674102783,2478.6913073062897,140000
17.594582,0.19875741,-1.6118839,140.8192,-100.70223,2257.9243,424.3736,350.3148,77.38512,0.7218857,0.02407693,2.083341,0.88594806,0.027836468,322.49414,8.360039,440.49832,432.13828,16.633698,0.2286847,-1.5822515,422.4325,385.15182,79.5156,2.3772686,0.05502309,3.2644138,0.8890517,0.029529445,322.46906,-1.6197906,438.55597,440.17575,0.012026973581314087,2538.8261845111847,145000
17.357273,0.18001735,-1.7091602,204.82272,-366.012,5784.756,421.917,417.01846,80.1784,2.9682376,0.14859559,5.7147074,0.9166664,0.02303989,323.02,-31.848347,438.06796,469.91632,17.462143,0.22593746,-1.6161289,421.63348,458.25858,80.78016,4.303215,0.08299284,3.0410862,0.9316788,0.05295206,323.01276,-10.657107,437.78412,448.44122,0.012027031993865967,2598.9613540172577,150000
16.855375,0.21959446,-1.6224692,756.68787,-533.35046,5843.8745,416.05093,473.66446,86.42293,3.2770722,0.04383318,2.2684982,0.8716299,0.05638598,321.15796,1.9805231,432.10883,430.1283,18.103516,0.061222788,-1.6178224,410.60748,491.28754,92.638596,3.3178315,0.030445695,2.4238777,0.8605647,0.04277442,321.15247,6.2799134,426.6651,420.3852,0.01203341760635376,2659.1284539699554,155000
17.65654,0.17141825,-1.6087406,262.0419,-207.30382,2869.0125,408.41562,553.4416,95.72095,4.1877503,0.028289147,2.8381777,0.8358512,0.029467065,321.96112,6.990051,424.51367,417.52362,20.092426,0.4408905,-1.626648,414.55795,543.0754,89.55388,0.43652767,0.023503924,2.2946312,0.89247704,0.036971126,321.9516,8.530455,430.65555,422.1251,0.012009842777252198,2719.1776781082153,160000
19.72258,0.3458976,-1.5543032,153.46744,-256.77853,2416.4731,421.01562,374.93546,80.952675,1.2273161,0.015329708,1.7523232,0.8815873,0.05460802,323.5105,11.216204,437.19116,425.97495,20.139317,0.3465788,-1.7319235,425.57953,363.73846,76.32126,0.41897747,0.04047756,3.6036682,0.89099354,0.018209966,323.49875,3.080498,441.7545,438.67398,0.012027677154541016,2779.3160738945007,165000
14.190076,0.17826691,-1.6440444,265.28732,-316.60257,3826.4238,422.5655,435.74796,79.75331,4.1977067,0.017562537,2.246535,0.78695244,0.023536418,324.33514,10.52061,438.78223,428.26163,17.176643,0.3234877,-1.6705289,415.08777,475.18823,88.151245,3.0180712,0.022601599,2.094398,0.82594764,0.012990106,324.35373,8.886774,431.30545,422.41867,0.012037120246887207,2839.5016837120056,170000
17.712791,0.28788275,-1.4511575,270.09512,-396.25317,4839.15,409.05252,486.68344,94.54927,3.3059545,0.08903002,3.5849192,0.9223403,0.042282112,324.80038,-12.676966,425.29254,437.9695,19.63394,0.16127062,-1.6394782,416.88452,494.41205,85.703835,0.25026616,0.07154468,3.3131826,0.9183889,0.018381737,324.80148,-6.9977427,433.1246,440.12234,0.012027976274490357,2899.641576528549,175000
19.404293,0.1730658,-1.656646,748.6395,-815.6695,7709.5293,406.74396,512.31537,97.491104,2.2150183,0.030981977,2.1532648,0.8187864,0.014225035,326.0046,6.1999636,423.0442,416.84424,17.13824,0.333211,-1.5756416,411.75586,535.0718,91.86847,3.1932,0.027780958,2.3838925,0.844219,0.044325348,326.0049,7.2435174,428.05612,420.8126,0.012056545972824097,2959.9243178367615,180000
17.167566,0.048812933,-1.7499373,127.66905,-192.05435,2381.6401,416.62292,404.63654,85.46239,5.835405,0.018527094,2.354162,0.8112953,0.02453506,326.95734,10.2902975,432.97076,422.68048,16.944893,0.2511497,-1.577862,421.76202,396.54526,80.19261,2.128269,0.08251036,4.8612885,0.8899559,0.024133353,326.93692,-10.628837,438.10886,448.7377,0.012052722597122192,3020.1879403591156,185000
17.44615,0.34042358,-1.5839094,469.82245,-323.727,4275.2617,417.55566,465.45416,84.77922,1.1771876,0.013289075,1.8085755,0.85116017,0.041067164,326.74432,11.995087,433.89288,421.8978,17.519964,0.2678737,-1.5820725,415.01776,416.4908,87.479675,2.7830045,0.11516211,4.552141,0.89536715,0.03657029,326.7365,-21.29084,431.35458,452.64542,0.012036570405960083,3080.370801925659,190000
20.128876,0.1982585,-1.6057823,177.79707,-474.79874,3417.9617,401.2292,589.6242,103.63545,2.3389063,0.03146378,2.1217804,0.85019207,0.03136783,324.7688,6.019986,417.46762,411.44763,19.139675,0.25662255,-1.6442877,417.8526,526.4635,84.75026,1.4074824,0.1198397,5.4574027,0.8816359,0.04810679,324.74896,-22.68037,434.09006,456.77042,0.012025072956085205,3140.4961767196655,195000
