training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,training/value/binary_accuracy,training/value/categorical_accuracy,training/value/contrastive_loss,training/value/logits,training/value/logits_neg,training/value/logits_pos,training/value/v_max,training/value/v_mean,training/value/v_min,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,validation/value/binary_accuracy,validation/value/categorical_accuracy,validation/value/contrastive_loss,validation/value/logits,validation/value/logits_neg,validation/value/logits_pos,validation/value/v_max,validation/value/v_mean,validation/value/v_min,time/epoch_time,time/total_time,step
34.930244,-0.5775435,-1.5680262,0.9995575,0.96484375,0.0020883381,-17.538048,-17.622194,3.9194603,22405.402,588.8629,2.3380614e-06,3.1315737,-3.3556387,189.85349,0.9994354,0.95703125,0.0022623113,-17.396788,-17.480394,3.9234142,24058.037,752.4641,0.0004505683,42.572903,-1.370354,-1.5606829,0.9971771,0.66796875,0.016994819,-17.382332,-17.438993,-2.9342768,24279.537,95.9342,1.3078426e-12,0.9971924,0.61328125,0.017023928,-17.054909,-17.10978,-3.0621161,8120.0405,87.6638,6.613627e-10,0.12607387704849243,2690.410388946533,105000
27.695095,-0.71868217,-1.5259364,0.99967957,0.98828125,0.0013766265,-17.59412,-17.678898,4.0245247,21008.102,592.15674,0.007607515,4.9790072,-4.635438,231.1604,0.99961853,0.9765625,0.0012837122,-17.372894,-17.456516,3.9511433,22846.873,538.0715,0.053608093,39.07398,-1.1415656,-1.5297691,0.9973602,0.69921875,0.015481031,-17.265526,-17.323467,-2.4902263,4754.8066,53.351322,9.70538e-11,0.9971466,0.60546875,0.016260896,-17.386433,-17.443968,-2.715406,1711.0637,32.112007,2.5507423e-11,0.014712215471267701,2763.9714744091034,110000
28.693457,-1.1456242,-1.3311594,0.99961853,0.9765625,0.0015969077,-17.205782,-17.288155,3.7991471,41986.184,489.04523,0.000116601834,10.06509,-6.77497,261.50375,0.999527,0.96484375,0.0017516487,-17.23236,-17.316156,4.135675,57540.99,695.86237,0.00514072,33.346775,-1.5222574,-1.4826825,0.9972229,0.65234375,0.017509185,-17.192482,-17.246988,-3.2927837,3879.561,37.489517,7.509599e-11,0.99723816,0.59765625,0.017429445,-17.140993,-17.195988,-3.1173186,3703.782,54.095093,6.5531473e-12,0.014657408046722413,2837.2585229873657,115000
34.08097,-1.0417941,-1.5906152,0.99961853,0.96875,0.001967605,-17.637857,-17.72249,3.9441605,36034.68,485.89886,4.5282486e-05,5.163066,-4.961034,249.08218,0.999527,0.9609375,0.0020476338,-17.424728,-17.508282,3.8824682,158555.02,1377.1592,0.0030263446,44.999443,-0.9896463,-1.5723627,0.9974365,0.6875,0.016075894,-17.55383,-17.612865,-2.4998646,3451.1785,52.319187,6.128186e-11,0.9972992,0.640625,0.015580775,-17.18977,-17.247131,-2.562594,2061.7512,36.157127,8.210408e-10,0.014678793811798097,2910.652499437332,120000
26.284672,-1.1331134,-1.57741,0.99949646,0.96484375,0.001978011,-18.193283,-18.280281,3.991595,190803.52,1106.5134,4.7225436e-05,3.1080875,-3.7555227,160.41948,0.99928284,0.9453125,0.0022591986,-17.343481,-17.427097,3.9787943,37936.24,673.6289,0.0071200235,38.629066,-1.3961658,-1.619179,0.99728394,0.69140625,0.016854983,-17.853607,-17.912493,-2.8375745,2824.859,39.27816,6.676074e-13,0.9972229,0.58984375,0.017189778,-17.025864,-17.08115,-2.9280472,26718.04,142.77039,1.9068365e-10,0.014688525819778442,2984.095141887665,125000
29.0909,-0.85137,-1.4524705,0.99972534,0.98828125,0.0013104766,-17.520239,-17.60528,4.1656723,69784.34,910.5137,0.0004459844,6.215318,-8.478177,290.79504,0.999527,0.96875,0.0014861804,-17.641281,-17.726677,4.134699,65808.32,814.91614,8.459648e-05,40.134403,-1.0548888,-1.5676911,0.9971466,0.6640625,0.01823838,-17.268187,-17.322334,-3.4601645,2887.7588,24.040628,1.0876271e-10,0.99702454,0.60546875,0.018345935,-17.303978,-17.358078,-3.5087028,2468.7603,27.520544,2.766921e-10,0.014668904113769532,3057.439673423767,130000
25.094948,-1.1566458,-1.5731807,0.99957275,0.9609375,0.0020505493,-17.993927,-18.079048,3.712085,23903.027,455.71637,1.1214051e-05,4.803312,-6.1029143,229.35829,0.9994354,0.96875,0.0020339068,-17.726372,-17.811632,4.015584,26185.03,580.2245,1.365714e-05,26.169537,-1.9612638,-1.4603727,0.99728394,0.66796875,0.017163489,-17.815855,-17.873222,-3.1872382,4343.494,40.709007,3.2109444e-11,0.9971466,0.62890625,0.01645524,-17.499058,-17.55524,-3.1723144,535.3054,12.056237,7.203257e-11,0.014730122184753417,3131.0902926921844,135000
22.99767,-1.2459214,-1.5192877,0.9996338,0.984375,0.0015100299,-17.366287,-17.449762,3.9203215,31005.291,468.05066,0.0008960847,4.737264,-4.607402,231.80052,0.99961853,0.9765625,0.0013586715,-17.511904,-17.596725,4.118165,90395.19,995.28546,0.0007259723,43.20298,-1.2363997,-1.5967243,0.9971771,0.67578125,0.015557313,-16.935394,-16.991484,-2.6325917,5847.854,36.577927,1.0549654e-09,0.99710083,0.62109375,0.016042788,-17.220413,-17.27712,-2.7595782,2747.1,47.845154,2.4885113e-10,0.014665670728683472,3204.4186601638794,140000
28.470936,-0.7933121,-1.4883645,0.99957275,0.9765625,0.0017183445,-17.622978,-17.70802,4.063265,153604.4,855.5616,1.5860162e-06,5.4666777,-7.1443295,264.5925,0.99946594,0.95703125,0.0018375198,-17.280739,-17.364288,4.024848,85719.305,880.21533,0.0001285015,39.99589,-1.1800113,-1.5079789,0.99742126,0.703125,0.01576902,-17.452553,-17.511332,-2.4641323,5962.4136,66.64081,1.0802145e-08,0.9970703,0.59765625,0.016589804,-17.171444,-17.227236,-2.9443216,687.7995,18.112648,4.768583e-09,0.014751740169525147,3278.177369594574,145000
26.54058,-1.1548322,-1.5540545,0.9996948,0.98046875,0.001484832,-17.799896,-17.886518,4.288744,29723.55,526.0675,5.514619e-05,6.3197865,-5.7482657,232.0419,0.9995575,0.984375,0.0013520564,-17.569336,-17.65569,4.4511356,25118.863,599.7217,0.0001543722,34.68294,-1.2924047,-1.4831263,0.99713135,0.65234375,0.01723728,-17.377983,-17.433737,-3.16014,15038.547,80.505646,5.6665245e-10,0.9971771,0.57421875,0.01764401,-17.21833,-17.272778,-3.3342037,1550.0791,23.998482,5.0521365e-09,0.014756068277359008,3351.957729101181,150000
