training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
197.00594,0.16858287,-4.6421766,0.018993614,1.0,1.5861408,-1.0485277,20.040474,0.39603788,-39.953278,-97.16502,0.3384849,206.71552,0.13628401,-4.6655965,0.028361697,1.0,0.84505135,-39.320038,-95.537766,0.21148948,0.0023749568462371824,1875.4982380867004,180000
189.46709,0.110544495,-4.6390915,0.017759567,1.0,0.8366447,-1.569935,16.813728,0.4437346,-38.02345,-96.94009,0.19049747,209.6398,0.18354413,-4.662523,0.027132047,1.0,0.56600964,-38.402637,-95.65711,0.7660624,0.0023892381191253664,1887.4444551467896,185000
201.36543,0.19196829,-4.63308,0.015354867,1.0,0.97249913,-2.121213,21.603664,0.45465785,-36.172752,-96.2782,0.26850763,192.01459,0.18027142,-4.656353,0.024664072,1.0,0.45120052,-39.021927,-96.12047,0.5899124,0.0023785473346710205,1899.3372266292572,190000
193.62343,0.1324085,-4.640403,0.01828417,1.0,1.002724,-2.527166,20.890747,0.41445512,-37.8693,-96.299515,0.29828608,208.86351,0.20170283,-4.6519556,0.022905162,1.0,0.4527509,-39.72139,-95.78975,0.23056993,0.002408638286590576,1911.3804438114166,195000
200.79297,0.1883969,-4.635606,0.016365213,1.0,1.0838904,-1.8050443,16.84582,0.44349742,-38.458733,-97.664566,0.30921245,203.07608,0.17697918,-4.649678,0.02199433,1.0,1.0494537,-39.030594,-96.513275,0.24725816,0.002409466552734375,1923.4278135299683,200000
199.08578,0.19310747,-4.6343784,0.015874201,1.0,0.6816963,-0.97390217,17.829407,0.38705617,-37.64026,-95.530594,0.196349,208.28265,0.22744611,-4.6499453,0.022101142,1.0,0.4578742,-38.107018,-97.101715,0.31401289,0.1393491077899933,2620.1734204292297,205000
198.87177,0.18006565,-4.6350293,0.016134545,1.0,0.7455375,-1.4858999,19.251589,0.45377922,-38.835377,-97.44666,0.43227887,201.73935,0.1762497,-4.6521106,0.022967234,1.0,0.7414626,-38.1839,-97.747375,0.42499956,0.0024121975898742675,2632.234437942505,210000
196.0,0.1828033,-4.638177,0.01739382,1.0,1.5125852,-1.1609046,19.328299,0.2742915,-36.844215,-96.17619,0.24912381,201.75748,0.20414548,-4.662093,0.026960123,1.0,0.3300202,-39.10686,-97.17807,0.21806282,0.0023998883724212646,2644.2339160442352,215000
210.56381,0.20612463,-4.6338654,0.015668951,1.0,1.0087167,-1.1625789,17.749544,0.4401517,-36.50325,-96.82736,0.3610661,199.16391,0.22197592,-4.6653347,0.028256873,1.0,0.49534357,-36.5905,-95.55766,0.38253558,0.002434451913833618,2656.406210899353,220000
206.7702,0.22024806,-4.634199,0.015802655,1.0,1.6693232,-0.65316194,14.641095,0.6120133,-38.715744,-97.02624,0.19819573,204.81012,0.17873465,-4.6513004,0.022643033,1.0,0.6100461,-36.944153,-95.42542,0.2862134,0.0024213652610778806,2668.5130689144135,225000
194.34364,0.16613388,-4.634385,0.015877018,1.0,2.3428895,-2.5417593,37.725857,0.3315844,-38.963882,-97.13417,0.3107174,198.93976,0.13532646,-4.6605873,0.026357992,1.0,0.3960559,-37.08677,-95.36113,0.35104305,0.0024362640380859377,2680.69442653656,230000
198.31473,0.17514612,-4.6361814,0.01659543,1.0,1.8313754,-0.86303896,19.549995,0.50041705,-38.719345,-96.231415,0.23833086,194.39645,0.17848498,-4.653761,0.023627251,1.0,0.50582594,-39.989975,-95.69226,0.36398703,0.0024476763725280763,2692.9328486919403,235000
198.21358,0.13840082,-4.6324444,0.015100718,1.0,1.631077,-0.56580925,17.2451,0.44700277,-40.67603,-96.75842,0.2605444,202.13179,0.18658663,-4.658263,0.02542834,1.0,0.52004826,-38.01958,-95.12125,0.28394163,0.002430160856246948,2705.0836884975433,240000
199.3296,0.18864566,-4.6393223,0.017851865,1.0,0.85742843,-2.2005124,17.09551,0.45613366,-39.459526,-97.024704,0.23177929,201.36264,0.19837418,-4.6471567,0.020985683,1.0,0.34837222,-38.87159,-95.92731,0.32297194,0.0024122108936309814,2717.1447792053223,245000
206.71101,0.15455706,-4.6349726,0.016111901,1.0,1.8229601,-1.2982107,18.23192,0.36246204,-38.508476,-96.569,0.22263272,215.75455,0.22930148,-4.6658497,0.028462786,1.0,0.44985232,-40.138916,-94.70172,0.24458261,0.002417127323150635,2729.2304339408875,250000
202.069,0.1789141,-4.6350117,0.016127476,1.0,1.672443,-1.9188704,33.878933,0.41422758,-38.98766,-96.36553,0.34460586,197.80702,0.18145975,-4.6476684,0.02119029,1.0,0.49664846,-38.852085,-96.2417,0.23182201,0.0024415557384490968,2741.4382531642914,255000
193.39975,0.17467666,-4.636483,0.016716227,1.0,1.1907291,-1.1503716,21.590242,0.38160807,-39.04293,-96.750916,0.22377108,197.87878,0.16288474,-4.6577606,0.025227165,1.0,0.48364377,-39.372097,-96.60411,0.35473573,0.0024413164615631104,2753.6448686122894,260000
202.72955,0.1666401,-4.63364,0.01557893,1.0,1.6947265,-1.1131662,20.152054,0.426067,-38.845215,-96.25714,0.32399306,204.23605,0.1807466,-4.652758,0.023226192,1.0,0.49350074,-37.762768,-96.53107,0.35983586,0.0024343711376190185,2765.8167572021484,265000
213.71758,0.22708553,-4.6357613,0.016427504,1.0,1.1638316,-1.976589,19.056644,0.6128822,-38.65043,-97.04736,0.21844329,203.54337,0.18476403,-4.6502757,0.022233173,1.0,0.6743647,-38.01178,-96.14564,0.27594846,0.002401450872421265,2777.8240418434143,270000
199.20007,0.10342545,-4.637392,0.017079905,1.0,1.3907508,-2.071118,25.900717,0.67068315,-37.672882,-96.2339,0.46094808,197.34549,0.15529516,-4.6541386,0.023778412,1.0,0.46416062,-39.189476,-95.57893,0.3137112,0.0023859853744506838,2789.7540004253387,275000
199.99103,0.21538845,-4.634887,0.016077897,1.0,1.4274374,-0.81953645,16.48893,0.4502104,-38.903294,-96.50137,0.23833928,198.45242,0.18457083,-4.6627145,0.0272088,1.0,0.539412,-38.93859,-96.036385,0.17785156,0.002381282091140747,2801.6604459285736,280000
191.89406,0.1403237,-4.6381464,0.017381418,1.0,1.0328404,-1.2854476,16.172731,0.3992684,-39.99156,-97.22666,0.14501783,196.49075,0.1858827,-4.6519804,0.0229152,1.0,0.46571964,-40.409153,-95.09306,0.28853694,0.002387403917312622,2813.5974967479706,285000
196.17834,0.18960647,-4.6304865,0.014317365,1.0,2.5356138,-2.1027236,25.789494,0.48647335,-40.80374,-96.78548,0.373718,198.69096,0.16369705,-4.658106,0.025365366,1.0,0.40337986,-39.112152,-96.84744,0.33735666,0.00240060567855835,2825.600558280945,290000
196.82428,0.18413992,-4.6327333,0.015216234,1.0,2.0821064,-2.237534,30.653963,0.4511123,-39.632927,-96.56773,0.29293585,221.44778,0.22707042,-4.654557,0.023946097,1.0,0.398658,-40.85472,-96.97591,0.22466767,0.0024002711772918702,2837.6019411087036,295000
194.69061,0.19199836,-4.638055,0.01734495,1.0,0.9050167,-0.84811896,15.6231365,0.4850526,-37.66957,-97.8811,0.21845135,202.3444,0.22153498,-4.6572757,0.025033241,1.0,0.44954917,-39.145103,-96.21495,0.23012516,0.002403406620025635,2849.619014263153,300000
