training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/v_std_across_heads,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/v_std_across_heads,validation/value/value_loss,time/epoch_time,time/total_time,step
14.757838,-18.64632,458.5843,595.43506,3.6921895,-9.759977,0.11411829,1.0,177.14807,0.29952747,-7.6108856,0.06484426,1.0,0.25687212,-36.188213,-102.738594,4.143246,5.139683,639.00854,4.173665,-9.807578,0.1236385,1.0,180.17209,0.35920107,-7.6849136,0.08335146,1.0,0.26461264,-35.357822,-101.605545,4.159869,7.601638,0.006172051239013672,2121.3403639793396,120000
28.216333,-24.409147,450.0564,597.93616,3.814592,-9.8000145,0.122126006,1.0,167.14948,0.3486243,-7.607341,0.06395822,1.0,0.3397582,-34.658714,-101.85141,4.1104517,3.775444,610.5121,3.5941188,-9.936451,0.14941311,1.0,160.0877,0.27557188,-7.7130632,0.09038879,1.0,0.5211941,-36.174267,-100.82858,4.165005,6.0493073,0.0061329147338867185,2152.0049443244934,125000
62.501705,-63.273827,863.61395,609.9265,4.016304,-9.700475,0.10221795,1.0,156.41849,0.2824679,-7.6100507,0.06463564,1.0,0.15258327,-35.118477,-102.30583,4.1053705,4.916512,611.3906,3.9412792,-9.867925,0.13570789,1.0,163.52495,0.28187788,-7.7128057,0.09032447,1.0,0.22608276,-33.180126,-102.03932,3.9321985,3.5480528,0.006127745676040649,2182.643679857254,130000
14.67887,-28.744038,348.99765,565.11707,3.3552737,-9.798384,0.12179977,1.0,170.14345,0.3539645,-7.614609,0.06577511,1.0,0.085850164,-35.723568,-101.57896,3.9696617,3.6387534,637.2566,4.2594233,-9.889324,0.13998784,1.0,187.96799,0.35076934,-7.664585,0.07826932,1.0,0.16534026,-35.33147,-101.19019,4.1648293,4.7466707,0.006101891136169433,2213.153142929077,135000
16.799486,-26.588856,480.54034,607.4678,4.2757006,-9.772429,0.11660886,1.0,169.75543,0.24605966,-7.6193867,0.06696964,1.0,0.2322144,-35.125454,-103.24615,4.072147,6.5985966,609.2474,3.9967933,-9.896099,0.14134276,1.0,175.34888,0.28492707,-7.7078233,0.08907879,1.0,0.14743803,-36.857964,-101.46094,4.3601637,4.8300047,0.006183902072906494,2244.072660446167,140000
16.872534,-25.436867,473.51627,578.3186,3.5190964,-9.810907,0.12430451,1.0,147.73697,0.30148435,-7.6131935,0.06542128,1.0,0.12740679,-36.930645,-103.86704,4.129506,4.0614123,633.92456,4.0957985,-9.910086,0.14413999,1.0,163.88724,0.28551745,-7.6905007,0.08474809,1.0,0.11113863,-34.318665,-101.552246,4.186217,4.0552006,0.00612767014503479,2274.711019039154,145000
19.21404,-12.5233555,382.33484,605.5464,3.798801,-9.747954,0.11171379,1.0,158.60532,0.23516335,-7.6095157,0.06450188,1.0,0.22688156,-34.65077,-103.46492,3.9939172,4.721519,623.86487,3.7931838,-9.823788,0.12688039,1.0,176.5214,0.3871315,-7.687398,0.08397235,1.0,0.1772874,-34.120083,-101.13006,4.1274652,4.1787596,0.006121937131881714,2305.32071352005,150000
25.145384,-17.469988,495.18954,597.5691,3.6422625,-9.714674,0.10505779,1.0,155.91261,0.3237157,-7.606269,0.06369027,1.0,0.20277408,-35.360226,-104.10198,3.965643,6.1467867,601.622,3.8351173,-9.897853,0.14169355,1.0,180.80461,0.17074722,-7.705822,0.08857857,1.0,0.13596906,-34.947117,-101.44525,4.152231,6.380562,0.00591965012550354,2334.9189734458923,155000
16.528692,-13.809625,418.85364,582.8248,3.4295933,-9.786945,0.119512,1.0,176.98428,0.31036395,-7.612358,0.06521252,1.0,0.04353732,-34.52734,-102.269,3.9534862,4.422368,606.9369,3.5892482,-9.8642,0.13496287,1.0,195.57724,0.3868732,-7.7260246,0.09362905,1.0,0.11518502,-36.91213,-101.24373,4.310371,6.3717575,0.006165116691589355,2365.7445652484894,160000
14.356676,-31.87053,389.98895,621.3041,4.0157194,-9.7183,0.10578314,1.0,174.28758,0.38823125,-7.6050453,0.063384354,1.0,0.11527932,-35.33668,-103.517105,3.8298032,4.577283,633.3203,3.641614,-9.887873,0.1396976,1.0,183.24106,0.34115455,-7.7093363,0.089457065,1.0,0.23527142,-36.330463,-101.50112,4.2188187,4.6382976,0.006112712097167969,2396.308133125305,165000
36.50814,-29.16347,513.7469,584.4186,3.803427,-9.755307,0.11318443,1.0,157.70676,0.307544,-7.5982323,0.06168092,1.0,0.07565119,-34.89508,-102.51975,3.7783895,4.750154,625.6556,3.727039,-9.890335,0.1401899,1.0,170.9888,0.32975203,-7.6904078,0.08472488,1.0,0.18565956,-34.11267,-101.57662,4.07364,5.65084,0.006135738945007324,2426.9868359565735,170000
15.952203,-10.180392,323.11008,600.419,3.8245018,-9.744245,0.11097194,1.0,153.16518,0.24690644,-7.6106386,0.06478262,1.0,0.27865314,-36.0538,-102.04932,3.9245915,3.7380183,609.7214,3.678924,-9.955904,0.15330365,1.0,182.44278,0.29451233,-7.7026157,0.08777683,1.0,0.53056777,-35.28133,-101.06369,3.9331985,8.390579,0.006131921243667603,2457.646449804306,175000
12.178626,-11.338106,350.20422,585.0948,3.6754036,-9.758978,0.113918506,1.0,161.73251,0.32938176,-7.6158733,0.0660914,1.0,0.16766071,-37.38326,-104.88362,4.0669436,4.4968896,583.1402,3.3937054,-9.90398,0.14291917,1.0,179.71399,0.39004737,-7.6974716,0.086490914,1.0,0.2984112,-34.871273,-102.06199,4.075866,4.9258595,0.006131973314285278,2488.306324481964,180000
30.084965,-17.461756,382.59473,590.8096,3.5438962,-9.784468,0.11901667,1.0,179.69843,0.27382836,-7.6084585,0.064237624,1.0,0.13459176,-36.293648,-101.617195,4.0871468,4.8730793,616.76984,3.8162012,-9.9069395,0.1435109,1.0,172.67462,0.290237,-7.7049026,0.08834854,1.0,0.32121688,-34.126537,-101.50207,4.0842867,5.230173,0.006143231439590454,2519.0224895477295,185000
16.799404,-20.743652,324.02707,606.7489,4.0093765,-9.79903,0.121928945,1.0,181.86302,0.3649776,-7.6128745,0.06534159,1.0,0.26534048,-36.329697,-102.65569,4.024803,4.7423024,607.86096,3.535186,-9.922074,0.14653778,1.0,177.44064,0.32406217,-7.7248034,0.09332379,1.0,0.16579832,-35.297436,-101.18097,3.9698076,3.81776,0.006139185285568238,2549.7184250354767,190000
13.644623,-10.665007,324.53207,585.62103,3.803203,-9.764301,0.11498318,1.0,156.65169,0.26778018,-7.6035404,0.06300805,1.0,0.03955245,-35.30969,-101.91779,3.983935,3.658371,609.0635,3.6859908,-9.870123,0.13614753,1.0,173.73389,0.2620946,-7.713585,0.09051925,1.0,0.093061924,-34.380013,-101.48288,3.9696355,4.540121,0.0061336749076843266,2580.38680934906,195000
19.470173,-26.652405,498.17133,600.95874,3.8291056,-9.752518,0.112626575,1.0,169.53494,0.3232322,-7.6045995,0.06327278,1.0,0.13260195,-34.74689,-105.128365,3.7788436,4.0915933,603.0894,3.6674576,-9.878527,0.13782838,1.0,159.95903,0.20720682,-7.670228,0.07968001,1.0,0.2709245,-34.790302,-101.36028,3.905041,4.4538264,0.006133430528640747,2611.0539705753326,200000
21.44044,-23.525398,381.388,587.4057,3.8960564,-9.834667,0.12905632,1.0,190.15189,0.4381178,-7.5937767,0.06056719,1.0,0.20445368,-37.32396,-102.40135,3.9915478,3.8327878,622.573,3.6919603,-9.89362,0.14084685,1.0,184.91544,0.2697576,-7.720974,0.092366464,1.0,0.47044802,-35.608192,-101.66373,4.067498,4.5536547,0.11379425139427185,3180.025235414505,205000
30.910187,-32.36046,539.2867,621.7932,3.9320388,-9.771362,0.11639538,1.0,153.63806,0.27714977,-7.6151667,0.06591463,1.0,0.092788965,-36.018646,-102.531815,3.9531078,4.645154,621.7273,3.9330742,-9.882153,0.13855357,1.0,167.09668,0.3906077,-7.698253,0.08668627,1.0,0.14722897,-37.12727,-100.75966,4.253531,5.896415,0.004141891384124756,3200.734701871872,210000
22.198265,-16.063745,478.09723,594.2352,4.0642166,-9.72659,0.10744107,1.0,157.25342,0.33459663,-7.6205063,0.067249656,1.0,0.4902284,-36.098034,-103.97962,3.9690986,4.6735177,625.68384,3.8450723,-9.84046,0.13021512,1.0,176.48169,0.27930528,-7.7137346,0.090556666,1.0,0.45600337,-37.232727,-100.88401,4.4221106,7.979744,0.003994568920135498,3220.7075555324554,215000
14.718685,-31.477314,435.72318,592.17444,3.9590487,-9.792636,0.12065025,1.0,174.6083,0.3596443,-7.6035347,0.06300667,1.0,0.16269533,-35.72282,-102.848045,4.052623,4.6749125,606.2579,3.7216396,-9.918997,0.1459222,1.0,183.26772,0.2675745,-7.683859,0.083087765,1.0,0.23042937,-35.088543,-101.507385,4.027775,4.3013687,0.005856938791275025,3249.9922573566437,220000
32.577538,-26.261145,436.83487,597.5852,3.8008442,-9.751064,0.11233572,1.0,169.01562,0.3523442,-7.5957413,0.06105821,1.0,0.07859537,-36.396187,-104.917114,3.8872786,3.922571,595.26404,3.6519575,-9.821312,0.12638544,1.0,179.10263,0.33533654,-7.6910524,0.08488604,1.0,0.08144894,-33.78824,-101.738144,3.9748554,4.4520245,0.006141886329650879,3280.701696395874,225000
18.461906,-14.762694,385.5801,588.7735,3.579013,-9.7832775,0.11877852,1.0,171.51228,0.2404778,-7.5994253,0.061979357,1.0,0.12905443,-35.908936,-102.88746,3.976699,5.8412905,609.8467,3.8073952,-9.850414,0.13220587,1.0,204.77919,0.46004456,-7.7204504,0.09223552,1.0,0.1960333,-35.059486,-101.251015,4.044435,5.5272217,0.006161441659927368,3311.508913040161,230000
17.736357,-19.400177,423.37985,598.6796,3.8660207,-9.747345,0.11159203,1.0,182.16304,0.36188555,-7.6000285,0.06213004,1.0,0.21693765,-35.26073,-103.74824,4.0082064,6.2740073,626.29694,4.2151866,-9.780395,0.118201904,1.0,184.2409,0.4239347,-7.6937895,0.08557027,1.0,0.39374727,-34.219807,-101.176,3.9226193,3.3663626,0.006128650188446045,3342.1521730422974,235000
18.864712,-12.218519,394.68707,610.50085,3.9935865,-9.685454,0.09921401,1.0,176.06274,0.33118784,-7.616028,0.066129915,1.0,0.17691958,-35.884914,-101.824135,4.0317407,5.052478,602.4914,3.5940838,-9.852478,0.13261856,1.0,185.61832,0.46645945,-7.696422,0.086228535,1.0,0.43005085,-36.893505,-101.55425,4.2350283,3.3103662,0.006132233762741089,3372.813353061676,240000
36.28508,-24.128525,477.41193,576.5405,3.5017111,-9.884146,0.13895205,1.0,163.3651,0.1950667,-7.6032863,0.062944524,1.0,0.16770458,-34.52042,-102.82337,3.8201313,4.5723915,622.61676,3.7386467,-9.978956,0.15791403,1.0,182.2403,0.33422893,-7.729557,0.094512194,1.0,0.3255521,-34.156185,-101.49773,4.097757,5.829923,0.006142406034469605,3403.525393486023,245000
23.199839,-20.694855,348.8716,607.0753,3.974923,-9.758601,0.113843225,1.0,175.95378,0.3493434,-7.6098967,0.064597115,1.0,0.095527634,-36.072033,-102.799225,4.006717,4.030263,626.4778,3.7181296,-9.882681,0.13865893,1.0,174.37283,0.26802275,-7.719659,0.09203771,1.0,0.22186011,-35.419533,-100.7931,4.1321754,5.850046,0.006123735904693604,3434.1440813541412,250000
20.022474,-17.399174,318.5921,607.93225,4.002976,-9.751333,0.11238952,1.0,173.88364,0.40122804,-7.5965376,0.0612574,1.0,0.30096778,-35.354427,-102.34153,4.017733,4.3659606,610.1345,3.6599889,-9.865684,0.13525966,1.0,178.06354,0.37725103,-7.700099,0.08714773,1.0,0.19607522,-36.080288,-101.3534,4.0575104,4.3007197,0.005911574935913086,3463.7019650936127,255000
17.120434,-29.286604,351.75113,612.2085,4.0297694,-9.685514,0.0992259,1.0,173.41298,0.363666,-7.6058826,0.06359364,1.0,0.47112232,-35.19153,-102.359764,4.0452833,4.3288317,616.8335,3.6818504,-9.8492,0.13196301,1.0,190.26265,0.40261912,-7.708554,0.08926141,1.0,0.5045873,-34.673492,-101.37324,4.183118,6.345312,0.006140567493438721,3494.4048109054565,260000
14.76992,-27.510689,368.93356,604.2511,3.8060436,-9.716608,0.10544457,1.0,188.64873,0.44812328,-7.589818,0.059577495,1.0,0.21395369,-36.474117,-106.8653,4.142168,4.3162613,612.8332,3.7869806,-9.880159,0.13815494,1.0,182.0305,0.35278466,-7.6796284,0.08203006,1.0,0.109191254,-36.168545,-101.535675,4.1291065,4.6648207,0.006113956308364868,3524.9746010303497,265000
14.941977,-28.94847,372.12292,618.02466,3.8776069,-9.743401,0.110803045,1.0,174.59213,0.29474902,-7.605597,0.06352226,1.0,0.11894524,-36.799248,-103.122696,4.1429396,3.5771425,643.66754,4.0711975,-9.851741,0.13247101,1.0,182.62271,0.37731764,-7.702481,0.08774315,1.0,0.17803589,-33.640568,-101.95633,3.9399629,4.223221,0.006185442209243774,3555.901820898056,270000
