training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
19.929989,0.115913585,-1.6478524,64.96248,-160.67668,1886.5359,418.85522,400.52362,83.48706,5.63272,0.019933613,1.9642613,0.8598199,0.054427106,321.61005,9.669652,434.93573,425.26608,21.379154,0.12918374,-1.6593604,419.58954,415.63705,82.56207,5.109497,0.046052333,2.4983566,0.8883426,0.05357007,321.5998,1.2695692,435.66953,434.39996,0.012508677864074707,6140.9526283741,310000
21.126034,0.14644219,-1.575098,222.44655,-260.56653,2920.8508,419.06003,473.40036,83.541,2.6281652,0.05711019,3.852914,0.8510001,0.05786804,321.7125,-2.287437,435.14566,437.4331,25.250828,0.30678156,-1.634624,417.54468,501.12976,85.19628,2.365802,0.033270013,2.7812471,0.92679477,0.03650879,321.7162,5.382308,433.63046,428.24817,0.012373002052307128,6202.817659139633,315000
13.355669,0.24003097,-1.6272528,34.30413,-25.267744,759.0667,450.87756,178.23259,50.303154,1.5409774,0.0041864114,1.5800087,0.7348267,0.03429079,323.27686,14.810473,467.0414,452.23093,13.752855,0.21264745,-1.6278868,448.78812,181.93954,52.41469,1.1144859,0.018533073,2.444414,0.7732494,0.04466903,323.2627,10.172084,464.95126,454.77917,0.012384686756134033,6264.741102695465,320000
23.618202,0.17859837,-1.6365857,484.01282,-638.6628,7671.412,410.6388,616.37946,93.87819,4.0580196,0.09102052,4.119273,0.8841747,0.045609884,321.48065,-13.187303,426.7128,439.90012,23.236523,0.17189953,-1.7563839,408.19928,696.82007,96.876335,1.3346498,0.06850535,2.6801157,0.92604065,0.054776646,321.48523,-5.9491954,424.27356,430.22275,0.012382517290115356,6326.6537075042725,325000
20.407543,0.32401252,-1.4721062,132.90103,-87.10623,1875.0209,411.0124,577.8416,93.10568,1.3541415,0.027891051,2.2908652,0.9038145,0.047066383,321.30164,7.1036415,427.07745,419.97382,23.600075,0.13701044,-1.6670718,407.94827,611.6733,97.535774,6.6816072,0.08226332,3.3847218,0.8766787,0.033882864,321.2862,-10.365759,424.0126,434.37836,0.012388694381713868,6388.597192525864,330000
20.678946,0.14151561,-1.4765466,245.37094,-506.16965,4729.7,424.76685,699.3462,79.45328,1.4918536,0.014822956,1.6379404,0.861549,0.025015669,316.67227,11.139595,440.60046,429.46088,21.590687,0.24153939,-1.6993867,411.97772,601.8275,92.66315,1.2936901,0.050457444,2.803903,0.90392256,0.05026436,316.66895,-0.14485809,427.81116,427.95602,0.012390383958816528,6450.549126148224,335000
10.037676,0.057328127,-1.6534244,42.33185,-47.893806,1732.1982,456.38516,246.15312,44.769203,1.7562859,0.03252707,2.8757722,0.6514804,0.040351752,321.8997,5.624531,472.48016,466.85562,10.737604,0.09210609,-1.6968209,452.26465,231.43185,48.93892,1.3485029,0.008416963,2.328182,0.65509224,0.023671763,321.9169,13.386283,468.3605,454.9742,0.012406613588333129,6512.582203626633,340000
18.894993,0.19287774,-1.6790655,315.95102,-240.72874,4129.479,423.2417,499.96402,79.52467,1.2947446,0.02598717,2.2978632,0.84201086,0.0704405,323.94504,7.778837,439.43896,431.66013,21.653568,0.28915685,-1.7277606,415.8767,510.90546,87.47763,1.1836808,0.018525802,2.3971105,0.8283868,0.017146114,323.92325,10.195225,432.07288,421.87766,0.012408722448348999,6574.625835180283,345000
20.367737,0.27077356,-1.5661417,249.70233,-125.28956,4175.1714,411.71912,599.0097,93.3589,0.3222947,0.0642923,3.6596835,0.8583789,0.060361765,323.02725,-4.6168013,427.87048,432.48727,22.248312,0.095921636,-1.5932393,415.86243,581.56537,87.371086,1.5188376,0.027145244,2.0779145,0.84884775,0.032314952,323.026,7.3826804,432.01373,424.63104,0.012418889904022217,6636.72029709816,350000
17.668322,0.14090607,-1.5886892,87.5693,-139.069,2019.8591,408.70245,565.6486,96.02255,6.9544115,0.026705991,2.1686645,0.837729,0.03456458,322.12955,7.503689,424.80893,417.30524,21.867828,0.11357859,-1.6942986,414.34686,587.6333,90.01052,1.8421912,0.10198817,4.4618,0.9182013,0.022025444,322.1345,-16.74718,430.45358,447.20078,0.012436705303192139,6698.903836488724,355000
17.358604,0.099949,-1.6312181,97.65598,-146.20323,2168.8638,429.55124,557.5433,72.826584,2.333635,0.020714799,2.1185324,0.84302086,0.024072342,322.21222,9.436049,445.66183,436.2258,19.389557,0.1980864,-1.7301452,420.29553,477.03378,82.59596,5.4697227,0.20348436,8.042507,0.84544516,0.022419387,322.1939,-49.451725,436.4052,485.85693,0.012414696645736694,6760.977338075638,360000
21.382072,0.3035924,-1.688927,215.85027,-290.85245,3871.2136,425.67572,461.6887,76.60846,9.007942,0.035154127,3.2292807,0.8690785,0.05862815,325.21307,4.8280725,441.93637,437.1083,18.850222,0.1309885,-1.6955874,425.57294,482.74167,76.99554,1.4170738,0.012942694,2.222443,0.8091805,0.046085916,325.22873,12.052101,441.83438,429.7823,0.01241185736656189,6823.036635637283,365000
26.914284,0.29416865,-1.5857882,328.9939,-645.8612,11577.493,422.72565,439.38635,79.26878,3.1980546,0.21129988,7.374156,0.9361637,0.061238244,324.73117,-52.3791,438.96222,491.3413,19.463964,0.13671784,-1.6978385,414.73666,534.67444,88.636314,7.163152,0.039822068,2.873651,0.84479207,0.05098678,324.74387,3.3052213,430.97385,427.66864,0.012380976629257202,6884.941534519196,370000
13.220059,0.10695801,-1.4880986,136.42242,-131.56163,1831.5596,425.40375,301.43396,76.380844,2.3502371,0.026979886,2.9295585,0.80305797,0.020668305,325.678,7.497145,441.68762,434.1905,17.677061,0.22115025,-1.5614529,431.9356,322.8492,69.79868,0.24351436,0.017869623,2.0844457,0.81544405,0.048037663,325.6758,10.464087,448.2194,437.7553,0.012364535570144653,6946.764230728149,375000
18.886806,0.18830928,-1.5030956,127.79995,-101.60308,2064.6523,416.4389,539.4235,86.560425,1.6396511,0.017231043,1.7997704,0.85208184,0.050698575,323.8258,10.611434,432.6302,422.01877,19.358887,0.2290594,-1.6634312,415.13666,561.6118,88.709015,1.362718,0.050786667,2.6923945,0.84658074,0.018016793,323.8065,-0.2547275,431.32697,431.5817,0.012386068964004517,7008.69458937645,380000
23.658596,0.056612045,-1.6774027,137.83781,-262.5914,3236.1228,420.22864,435.88922,81.92146,2.352434,0.04134424,3.1568584,0.8606345,0.03014461,322.78537,2.793953,436.3679,433.57394,25.946602,0.27299225,-1.6400533,408.9397,442.95886,94.08454,2.5487204,0.048508838,3.0148075,0.9501183,0.061017502,322.78796,0.48132944,425.0791,424.59778,0.0123886155128479,7070.63768529892,385000
19.008207,0.14658567,-1.6537571,70.975075,-69.89992,1617.3555,426.67545,408.5566,75.35268,0.5768285,0.030104853,3.2421405,0.79931474,0.024675235,325.36584,6.4732013,442.94376,436.47055,16.630661,0.040965512,-1.5921113,421.11133,465.57816,81.16052,2.743051,0.030512115,2.9853554,0.82257783,0.013637979,325.34723,6.3403296,437.3787,431.03836,0.012390497970581055,7132.590194225311,390000
17.985146,0.22261149,-1.6367104,277.4968,-178.5957,5253.3433,421.3874,647.89655,83.76338,4.350738,0.058863766,3.2384834,0.82207954,0.01958194,324.2594,-2.8741593,437.60037,440.47452,19.09228,0.23225214,-1.6492834,423.87692,536.26355,79.15377,6.5439925,0.013575803,1.8546869,0.8121846,0.019444171,324.2643,11.811068,440.09015,428.27908,0.012370514011383057,7194.44278049469,395000
19.433748,0.2958272,-1.5931673,237.50887,-435.17477,5358.5947,425.5382,513.8834,77.828735,4.1478367,0.016542621,1.7547175,0.86274624,0.032584608,325.2258,10.881203,441.7995,430.9183,17.008816,0.19572581,-1.5470079,417.14514,629.6491,87.3981,1.5104617,0.023615316,2.705254,0.8044072,0.026654111,325.2244,8.580943,433.40634,424.8254,0.012394707345962524,7256.41633105278,400000
22.781189,0.28151706,-1.6406312,316.48334,-194.6742,4382.606,409.26544,696.5436,96.391464,1.5768206,0.053057663,2.9882522,0.88427407,0.028471101,321.72983,-0.9837412,425.35193,426.33566,23.355701,0.1462592,-1.5913031,407.1306,674.70105,98.58792,3.723604,0.06346467,2.869684,0.90217704,0.03802252,321.72278,-4.331891,423.21677,427.54865,0.1255400686740875,7884.1166915893555,405000
20.22248,0.14404786,-1.4718581,126.62558,-203.70525,2931.8767,411.0064,595.9991,93.37514,1.1868267,0.054036986,3.316603,0.86185896,0.018121721,321.00854,-1.2959068,427.05685,428.35275,25.684326,0.25978816,-1.5893931,413.58426,540.62506,89.71819,4.8927345,0.020275623,1.7617044,0.8865119,0.02459701,321.00516,9.541678,429.63452,420.09283,0.012438836479187011,7946.310884952545,410000
21.480347,0.30551416,-1.5561733,539.75757,-359.0953,5575.92,410.7229,507.2139,92.49544,0.6660749,0.029349707,2.4212987,0.90479386,0.055172972,323.09705,6.672049,426.87775,420.2057,22.679327,0.14504775,-1.7528191,414.32263,493.2788,88.66516,7.9179277,0.11019093,5.4927297,0.87239134,0.08277491,323.11737,-19.448734,430.47852,449.92725,0.012432470607757568,8008.473255395889,415000
18.504902,0.17557952,-1.5681355,109.49951,-105.515495,2421.5232,419.75043,481.5587,82.619125,3.7880702,0.043333642,3.3151524,0.87145364,0.01956012,325.6971,2.1712136,436.03528,433.86407,20.471867,0.0065181702,-1.6564038,416.30344,371.0351,86.01215,1.1588843,0.052803833,2.9117572,0.8324225,0.01914186,325.69012,-0.9131805,432.58795,433.50113,0.012431711149215699,8070.631821632385,420000
21.311502,0.18940511,-1.68182,173.77672,-279.16,3366.4082,414.61057,535.21356,89.65411,5.8725343,0.03270089,2.1116188,0.8371629,0.014016389,325.63297,5.633161,430.8922,425.25906,18.76153,0.06852919,-1.6669582,422.1549,531.8517,80.4785,5.6462917,0.013867136,1.8866795,0.8238825,0.022786478,325.63916,11.766275,438.43686,426.6706,0.012425368881225586,8132.758680820465,425000
22.914272,0.21139552,-1.6577065,147.65475,-92.08973,2514.3596,413.85773,527.8746,89.59253,4.4653745,0.058761347,3.5268555,0.8977741,0.023879522,323.7392,-2.8363912,430.04468,432.88107,21.302067,0.21199074,-1.7083738,424.0901,438.6954,77.91185,0.009092629,0.012511609,1.9278771,0.8438682,0.07209514,323.71497,12.135554,440.27585,428.1403,0.012421585512161255,8194.86662721634,430000
20.099806,0.22803916,-1.5427473,223.76306,-257.28778,3651.648,418.95612,490.50967,83.794106,2.0157576,0.02572865,2.4851968,0.8456245,0.02478601,324.27454,7.8705807,435.16983,427.29926,19.28353,0.3321274,-1.5764055,423.815,480.46503,78.34393,6.3123975,0.07446414,3.8564157,0.88012767,0.024244266,324.27313,-7.933064,440.02866,447.96173,0.012399085760116578,8256.86207652092,435000
25.621664,0.2635647,-1.6876926,94.03658,-72.58157,2047.41,416.2909,636.18005,87.0659,3.380601,0.053518254,3.2318428,0.8866258,0.020003628,322.31116,-1.1339724,432.40646,433.54044,26.804949,0.42519394,-1.7005436,406.17642,520.37946,97.19471,7.7365527,0.025309164,2.3743773,0.9141113,0.03343779,322.31195,7.958152,422.29202,414.33386,0.01267796630859375,8320.251924276352,440000
22.640789,0.24501172,-1.653793,179.25423,-104.823494,2652.4204,414.81802,469.6305,87.70906,2.253757,0.020196384,2.3379726,0.85739577,0.025088523,323.67822,9.646782,431.00195,421.35516,23.546907,0.11958593,-1.6586813,418.4489,484.74414,84.16857,5.5185204,0.060288467,4.404695,0.8509515,0.031186383,323.66727,-3.3300395,434.63226,437.9623,0.012589120244979858,8383.19754076004,445000
21.510181,0.2322379,-1.6494753,77.73127,-82.846504,1438.6196,417.43457,600.08185,86.08165,4.994437,0.00939624,1.6102984,0.8568952,0.04616072,326.40048,13.253087,433.75458,420.5015,20.307447,0.19501138,-1.6297915,412.9748,562.7079,91.10512,0.81431377,0.026881719,2.2854347,0.85272694,0.030188536,326.37183,7.545156,429.2934,421.74823,0.012469346046447755,8445.5442841053,450000
22.822292,0.36653662,-1.5071027,263.89523,-141.22517,3574.3765,404.59845,504.7782,99.02408,3.3971028,0.025556684,2.58817,0.8843244,0.028321719,325.0658,7.9456863,420.85175,412.90607,23.221249,0.24283436,-1.6240044,409.077,574.8942,94.786514,2.4831388,0.5026827,11.821925,0.9523879,0.030853443,325.05664,-147.1475,425.32983,572.47736,0.01245771746635437,8507.832888126373,455000
20.394989,0.26206237,-1.6020248,454.9069,-368.6663,6160.2163,408.56836,681.3754,97.541595,4.2984786,0.023755688,2.1478817,0.8254575,0.0393361,326.001,8.555673,424.8684,416.31274,21.799843,0.21449722,-1.5918343,418.97003,547.36554,85.01906,3.5808828,0.02575427,1.9908528,0.86495006,0.035928257,326.013,7.9044237,435.2707,427.36627,0.012636180067062379,8571.013805150986,460000
16.535995,0.18068016,-1.5804367,50.684803,-71.387115,1324.0767,408.14728,567.3363,96.42083,4.4921308,0.020208903,2.2997155,0.8227097,0.02818001,324.25333,9.6598625,424.35992,414.70007,19.61846,0.15033676,-1.5760547,411.8496,574.2575,92.08817,0.7863024,0.029724307,2.0756524,0.8283712,0.01417012,324.2404,6.5741987,428.0616,421.48743,0.012440775728225708,8633.217704296112,465000
23.280153,0.11329506,-1.4918414,1818.5673,-2313.57,25496.574,410.78494,559.5996,93.61987,2.4783568,0.08692112,3.273629,0.95080733,0.07655553,326.5426,-12.056317,427.1121,439.1684,20.838993,0.06281538,-1.6985555,408.622,626.6833,95.81247,1.0151336,0.07616575,3.5582776,0.8801247,0.048654273,326.5429,-8.54424,424.94916,433.4934,0.012453709363937377,8695.48626613617,470000
19.050497,0.13517022,-1.5460331,122.91015,-204.94307,2109.0479,415.17267,587.237,88.66925,3.58628,0.027441477,2.9835656,0.8622482,0.028466597,325.65237,7.3462367,431.45526,424.10904,20.993507,0.18984455,-1.6221468,425.98737,609.7011,76.48836,4.4610405,0.024854276,2.1463065,0.8556216,0.022404732,325.69324,8.189793,442.27203,434.08224,0.012456943941116332,8757.771002292633,475000
21.869427,0.3533795,-1.4772093,524.1874,-526.2425,5379.2437,409.4693,619.55505,94.367325,1.760023,0.064921394,4.0332637,0.9131423,0.03383989,326.24997,-4.868104,425.7818,430.6499,23.217249,0.21652901,-1.7576864,407.35602,610.70087,98.521164,3.5558238,0.33619583,9.980978,0.8952996,0.036710594,326.23056,-93.36582,423.66757,517.0334,0.012438269472122192,8819.962366104126,480000
20.22062,0.22922099,-1.4959843,267.68903,-95.91887,4790.3096,413.94916,624.6981,89.238434,2.2514942,0.0783716,4.1063137,0.8959971,0.032069698,323.68994,-9.183601,430.13367,439.31726,21.02048,-0.0063586235,-1.703804,418.38885,524.1854,84.971664,5.8014736,0.05714591,3.0691218,0.83591545,0.028799383,323.67978,-2.312986,434.57285,436.88583,0.012451850080490112,8882.221634626389,485000
19.778399,0.30866298,-1.54509,210.62387,-530.7287,8329.836,410.56097,545.8509,93.51786,2.0748026,0.22388671,8.32663,0.892644,0.034970373,326.69928,-56.808666,426.89594,483.7046,22.801102,0.2316097,-1.5888245,409.63013,519.48566,93.90845,2.7658768,0.05123567,3.1018975,0.88002837,0.017389696,326.73074,-0.4037306,425.96667,426.3704,0.012443198108673096,8944.43764424324,490000
23.552708,0.30669284,-1.6129446,185.88875,-146.2417,2446.8882,418.6214,545.77094,84.38891,1.7970598,0.014828781,1.827018,0.8430412,0.040053807,326.926,11.498385,434.96768,423.4693,23.629215,0.20600949,-1.5779866,413.1093,556.2867,90.37206,5.6346626,0.01686684,1.9202456,0.8448468,0.023391565,326.92914,10.832195,429.45575,418.62357,0.012432009840011596,9006.59770655632,495000
20.339428,0.20210326,-1.519017,124.54078,-139.17987,2443.6477,403.83517,526.2195,100.04208,6.7094502,0.025335584,2.361391,0.8486427,0.032337036,325.14902,8.019611,420.09265,412.07303,24.916393,0.318574,-1.5531932,410.9848,547.4401,92.6854,1.7178338,0.02785835,2.1484,0.9116224,0.02086969,325.14624,7.1992745,427.24213,420.04285,0.01244083776473999,9068.801909923553,500000
